Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_14_9.rcp | 8.80566E-4 | 10 | 433 | 2 | 0.001023241 | 10 | 433 | 2 | 0.001540564 | 10 | 433 | 2 | 0.001020963 | 10 | 433 | 3 | 
j30_14_10.rcp | 0.006447389 | 61 | 265 | 0 | 0.008236319 | 61 | 265 | 5 | 0.01341665 | 61 | 265 | 5 | 0.00961002 | 61 | 265 | 11 | 
j30_15_1.rcp | 0.007430745 | 95 | 338 | 0 | 0.007711701 | 95 | 338 | 6 | 0.012316254 | 95 | 338 | 6 | 0.008560331 | 95 | 338 | 6 | 
j30_15_2.rcp | 0.001037917 | 9 | 481 | 0 | 6.7044E-4 | 9 | 481 | 0 | 0.001575256 | 9 | 481 | 0 | 8.34958E-4 | 9 | 481 | 0 | 
j30_15_3.rcp | 0.001300954 | 10 | 260 | 0 | 0.001382365 | 10 | 260 | 0 | 0.002066772 | 10 | 260 | 0 | 0.001273287 | 10 | 260 | 1 | 
j30_15_4.rcp | 8.24005E-4 | 10 | 253 | 0 | 8.89609E-4 | 10 | 253 | 0 | 0.001287654 | 10 | 253 | 0 | 8.16309E-4 | 10 | 253 | 0 | 
j30_15_5.rcp | 8.14804E-4 | 9 | 588 | 0 | 8.81115E-4 | 9 | 588 | 1 | 0.001246079 | 9 | 588 | 1 | 7.31289E-4 | 9 | 588 | 6 | 
j30_15_6.rcp | 5.28296E-4 | 9 | 679 | 0 | 6.05813E-4 | 9 | 679 | 1 | 8.98175E-4 | 9 | 679 | 1 | 7.40405E-4 | 9 | 679 | 1 | 
j30_15_7.rcp | 0.001493609 | 22 | 302 | 1 | 0.002648476 | 22 | 302 | 3 | 0.002695388 | 22 | 302 | 3 | 0.001853813 | 22 | 302 | 4 | 
j30_15_8.rcp | 0.001223298 | 10 | 576 | 0 | 8.93481E-4 | 10 | 576 | 0 | 0.001335552 | 10 | 576 | 0 | 8.43042E-4 | 10 | 576 | 2 | 
j30_15_9.rcp | 0.006939019 | 99 | 333 | 0 | 0.008708775 | 99 | 333 | 1 | 0.015429984 | 99 | 333 | 1 | 0.0084403 | 99 | 333 | 3 | 
j30_15_10.rcp | 4.7628E-4 | 8 | 523 | 0 | 5.77616E-4 | 8 | 523 | 0 | 8.06292E-4 | 8 | 523 | 0 | 5.84906E-4 | 8 | 523 | 0 | 
j30_16_1.rcp | 9.9604E-4 | 11 | 318 | 0 | 0.001336373 | 11 | 318 | 3 | 0.001801326 | 11 | 318 | 3 | 0.001246216 | 11 | 318 | 3 | 
j30_16_2.rcp | 6.7187E-4 | 10 | 510 | 0 | 0.002085911 | 10 | 510 | 0 | 0.001031035 | 10 | 510 | 0 | 7.40753E-4 | 10 | 510 | 0 | 
j30_16_3.rcp | 5.44977E-4 | 10 | 255 | 0 | 5.8588E-4 | 10 | 255 | 0 | 8.71688E-4 | 10 | 255 | 0 | 6.61002E-4 | 10 | 255 | 0 | 
j30_16_4.rcp | 5.6287E-4 | 10 | 304 | 0 | 6.27805E-4 | 10 | 304 | 0 | 9.30136E-4 | 10 | 304 | 0 | 6.39897E-4 | 10 | 304 | 0 | 
j30_16_5.rcp | 5.52639E-4 | 10 | 287 | 0 | 6.92374E-4 | 10 | 287 | 0 | 0.001173427 | 10 | 287 | 0 | 9.12691E-4 | 10 | 287 | 0 | 
j30_16_6.rcp | 8.26786E-4 | 10 | 382 | 0 | 8.5221E-4 | 10 | 382 | 0 | 0.001011498 | 10 | 382 | 0 | 6.89524E-4 | 10 | 382 | 0 | 
j30_16_7.rcp | 5.64065E-4 | 10 | 428 | 0 | 7.32773E-4 | 10 | 428 | 0 | 9.98244E-4 | 10 | 428 | 0 | 7.65039E-4 | 10 | 428 | 0 | 
j30_16_8.rcp | 7.29583E-4 | 11 | 326 | 0 | 8.16408E-4 | 11 | 326 | 0 | 0.001170368 | 11 | 326 | 0 | 8.35142E-4 | 11 | 326 | 0 | 
j30_16_9.rcp | 4.77705E-4 | 8 | 484 | 0 | 8.45332E-4 | 8 | 484 | 0 | 9.59744E-4 | 8 | 484 | 0 | 6.09923E-4 | 8 | 484 | 0 | 
j30_16_10.rcp | 4.98954E-4 | 9 | 381 | 0 | 6.11835E-4 | 9 | 381 | 0 | 9.12721E-4 | 9 | 381 | 0 | 6.56543E-4 | 9 | 381 | 0 | 
j30_17_1.rcp | 2.52167E-4 | 11 | 680 | 2 | 1.63183E-4 | 11 | 680 | 6 | 2.17419E-4 | 11 | 680 | 6 | 1.82853E-4 | 11 | 680 | 6 | 
j30_17_2.rcp | 1.77016E-4 | 10 | 589 | 2 | 1.53971E-4 | 10 | 589 | 4 | 1.92766E-4 | 10 | 589 | 4 | 1.49479E-4 | 10 | 589 | 4 | 
j30_17_3.rcp | 1.64265E-4 | 10 | 492 | 1 | 1.86943E-4 | 10 | 492 | 1 | 2.4136E-4 | 10 | 492 | 1 | 1.7901E-4 | 10 | 492 | 1 | 
j30_17_4.rcp | 2.51741E-4 | 25 | 481 | 3 | 2.34281E-4 | 25 | 481 | 5 | 2.95462E-4 | 25 | 481 | 5 | 2.43785E-4 | 25 | 481 | 5 | 
j30_17_5.rcp | 2.16351E-4 | 9 | 409 | 3 | 4.53181E-4 | 9 | 409 | 6 | 3.44497E-4 | 9 | 409 | 6 | 2.76967E-4 | 9 | 409 | 6 | 
j30_17_6.rcp | 1.95308E-4 | 9 | 489 | 3 | 1.55861E-4 | 9 | 489 | 4 | 1.83601E-4 | 9 | 489 | 4 | 1.62508E-4 | 9 | 489 | 4 | 
j30_17_7.rcp | 3.91635E-4 | 30 | 486 | 4 | 3.52133E-4 | 30 | 486 | 6 | 4.58131E-4 | 30 | 486 | 6 | 3.78667E-4 | 30 | 486 | 6 | 
j30_17_8.rcp | 0.002128148 | 110 | 390 | 10 | 0.002426547 | 110 | 390 | 10 | 0.003541986 | 110 | 390 | 10 | 0.002765661 | 110 | 390 | 12 | 
j30_17_9.rcp | 0.002278768 | 70 | 347 | 1 | 0.001094931 | 70 | 347 | 1 | 0.001492412 | 70 | 347 | 1 | 9.91141E-4 | 70 | 347 | 4 | 
j30_17_10.rcp | 2.16848E-4 | 9 | 409 | 6 | 2.2484E-4 | 9 | 409 | 8 | 2.66178E-4 | 9 | 409 | 8 | 1.90637E-4 | 9 | 409 | 8 | 
j30_18_1.rcp | 1.38131E-4 | 9 | 233 | 2 | 1.6219E-4 | 9 | 233 | 3 | 2.73112E-4 | 9 | 233 | 3 | 1.68855E-4 | 9 | 233 | 3 | 
j30_18_2.rcp | 1.58076E-4 | 9 | 407 | 1 | 1.84557E-4 | 9 | 407 | 1 | 2.45796E-4 | 9 | 407 | 1 | 4.22193E-4 | 9 | 407 | 2 | 
j30_18_3.rcp | 1.95027E-4 | 9 | 432 | 2 | 2.85682E-4 | 9 | 432 | 2 | 3.14334E-4 | 9 | 432 | 2 | 1.52163E-4 | 9 | 432 | 2 | 
j30_18_4.rcp | 3.6796E-4 | 20 | 561 | 4 | 3.6606E-4 | 20 | 561 | 6 | 4.60901E-4 | 20 | 561 | 6 | 3.49709E-4 | 20 | 561 | 6 | 
j30_18_5.rcp | 1.99282E-4 | 9 | 504 | 0 | 1.89787E-4 | 9 | 504 | 1 | 2.4639E-4 | 9 | 504 | 1 | 2.25486E-4 | 9 | 504 | 1 | 
j30_18_6.rcp | 1.52918E-4 | 9 | 427 | 0 | 1.74858E-4 | 9 | 427 | 0 | 2.43648E-4 | 9 | 427 | 0 | 1.68974E-4 | 9 | 427 | 0 | 
j30_18_7.rcp | 2.12266E-4 | 9 | 333 | 0 | 2.13295E-4 | 9 | 333 | 3 | 2.6208E-4 | 9 | 333 | 3 | 1.79515E-4 | 9 | 333 | 4 | 
j30_18_8.rcp | 1.51143E-4 | 10 | 310 | 0 | 1.58035E-4 | 10 | 310 | 0 | 2.11419E-4 | 10 | 310 | 0 | 1.54921E-4 | 10 | 310 | 0 | 
j30_18_9.rcp | 0.001298856 | 92 | 385 | 15 | 0.001536005 | 92 | 385 | 5 | 0.001987877 | 92 | 385 | 5 | 0.001451806 | 92 | 385 | 5 | 
j30_18_10.rcp | 4.48356E-4 | 20 | 434 | 14 | 5.14189E-4 | 20 | 434 | 3 | 6.51397E-4 | 20 | 434 | 3 | 3.80339E-4 | 20 | 434 | 10 | 
j30_19_1.rcp | 1.51036E-4 | 10 | 281 | 1 | 1.65684E-4 | 10 | 281 | 2 | 2.15231E-4 | 10 | 281 | 2 | 1.62137E-4 | 10 | 281 | 2 | 
j30_19_2.rcp | 1.5906E-4 | 10 | 606 | 1 | 1.81057E-4 | 10 | 606 | 1 | 2.25E-4 | 10 | 606 | 1 | 1.51601E-4 | 10 | 606 | 1 | 
j30_19_3.rcp | 5.48934E-4 | 23 | 688 | 2 | 3.09237E-4 | 23 | 688 | 3 | 3.98206E-4 | 23 | 688 | 3 | 3.00457E-4 | 23 | 688 | 3 | 
j30_19_4.rcp | 1.90947E-4 | 8 | 479 | 1 | 1.74148E-4 | 8 | 479 | 1 | 2.11783E-4 | 8 | 479 | 1 | 1.50676E-4 | 8 | 479 | 2 | 
j30_19_5.rcp | 1.73519E-4 | 8 | 310 | 1 | 1.93579E-4 | 8 | 310 | 2 | 2.41569E-4 | 8 | 310 | 2 | 1.86365E-4 | 8 | 310 | 2 | 
j30_19_6.rcp | 1.25822E-4 | 10 | 313 | 0 | 1.39405E-4 | 10 | 313 | 1 | 1.78494E-4 | 10 | 313 | 1 | 1.37149E-4 | 10 | 313 | 1 | 
j30_19_7.rcp | 1.21077E-4 | 9 | 368 | 2 | 1.3536E-4 | 9 | 368 | 3 | 1.67102E-4 | 9 | 368 | 3 | 1.32095E-4 | 9 | 368 | 3 | 
j30_19_8.rcp | 1.27851E-4 | 10 | 630 | 0 | 1.70948E-4 | 10 | 630 | 0 | 2.31422E-4 | 10 | 630 | 0 | 1.59892E-4 | 10 | 630 | 0 | 
j30_19_9.rcp | 1.58653E-4 | 10 | 340 | 1 | 1.75821E-4 | 10 | 340 | 2 | 2.06105E-4 | 10 | 340 | 2 | 1.61221E-4 | 10 | 340 | 2 | 
j30_19_10.rcp | 1.37672E-4 | 7 | 532 | 0 | 1.51521E-4 | 7 | 532 | 1 | 1.92707E-4 | 7 | 532 | 1 | 1.46252E-4 | 7 | 532 | 1 | 
j30_20_1.rcp | 1.37777E-4 | 10 | 382 | 0 | 1.57122E-4 | 10 | 382 | 0 | 1.98568E-4 | 10 | 382 | 0 | 1.52052E-4 | 10 | 382 | 0 | 
j30_20_2.rcp | 1.4655E-4 | 10 | 475 | 4 | 1.72237E-4 | 10 | 475 | 3 | 2.16557E-4 | 10 | 475 | 4 | 2.2986E-4 | 10 | 475 | 4 | 
j30_20_3.rcp | 1.19443E-4 | 11 | 503 | 0 | 1.33404E-4 | 11 | 503 | 0 | 1.92854E-4 | 11 | 503 | 0 | 1.43473E-4 | 11 | 503 | 0 | 
j30_20_4.rcp | 1.50137E-4 | 10 | 409 | 1 | 1.53513E-4 | 10 | 409 | 1 | 1.72302E-4 | 10 | 409 | 1 | 1.34398E-4 | 10 | 409 | 1 | 
j30_20_5.rcp | 0.001612572 | 78 | 252 | 65 | 0.001588393 | 78 | 252 | 77 | 0.00192308 | 78 | 252 | 77 | 0.001800087 | 78 | 252 | 93 | 
j30_20_6.rcp | 1.45817E-4 | 9 | 311 | 1 | 1.52302E-4 | 9 | 311 | 1 | 1.87416E-4 | 9 | 311 | 1 | 1.47448E-4 | 9 | 311 | 1 | 
j30_20_7.rcp | 1.18537E-4 | 8 | 453 | 0 | 1.35446E-4 | 8 | 453 | 0 | 1.71596E-4 | 8 | 453 | 0 | 1.30779E-4 | 8 | 453 | 0 | 
j30_20_8.rcp | 1.25762E-4 | 8 | 559 | 0 | 1.44461E-4 | 8 | 559 | 0 | 1.75339E-4 | 8 | 559 | 0 | 1.3752E-4 | 8 | 559 | 0 | 
j30_20_9.rcp | 1.55149E-4 | 10 | 286 | 0 | 1.50619E-4 | 10 | 286 | 0 | 1.88073E-4 | 10 | 286 | 0 | 1.45327E-4 | 10 | 286 | 0 | 
j30_20_10.rcp | 1.23345E-4 | 10 | 403 | 0 | 1.38919E-4 | 10 | 403 | 0 | 1.7231E-4 | 10 | 403 | 0 | 1.33676E-4 | 10 | 403 | 0 | 
j30_21_1.rcp | 60.00001 | 1187181 | -1 | 2626826 | 60.000065 | 859516 | -1 | 1944774 | 60.000042 | 643083 | -1 | 1467903 | 60.00001 | 955423 | -1 | 2075747 | 
j30_21_2.rcp | 0.001711123 | 30 | 284 | 33 | 0.001657572 | 30 | 284 | 32 | 0.002004834 | 30 | 284 | 32 | 0.001464464 | 30 | 284 | 32 | 
j30_21_3.rcp | 0.019986186 | 708 | 762 | 250 | 0.0293632 | 708 | 762 | 284 | 0.038860157 | 708 | 762 | 284 | 0.03015436 | 708 | 762 | 299 | 
j30_21_4.rcp | 0.004250547 | 59 | 385 | 87 | 0.004858109 | 59 | 385 | 83 | 0.006178221 | 59 | 385 | 83 | 0.004202369 | 59 | 385 | 99 | 
j30_21_5.rcp | 0.003195196 | 46 | 636 | 31 | 0.002895557 | 46 | 636 | 33 | 0.003694295 | 46 | 636 | 33 | 0.002520591 | 46 | 636 | 35 | 
j30_21_6.rcp | 0.001734152 | 30 | 370 | 39 | 0.002170392 | 30 | 370 | 46 | 0.002615936 | 30 | 370 | 46 | 0.001864536 | 30 | 370 | 44 | 
j30_21_7.rcp | 0.030545887 | 949 | 586 | 917 | 0.041617505 | 949 | 586 | 657 | 0.055206966 | 949 | 586 | 657 | 0.040531874 | 949 | 586 | 758 | 
j30_21_8.rcp | 60.0001 | 1158075 | -1 | 2312674 | 60.000156 | 936647 | -1 | 1593652 | 60.00001 | 746576 | -1 | 1368256 | 60.000034 | 924408 | -1 | 1916793 | 
j30_21_9.rcp | 60.000008 | 3704756 | -1 | 3814440 | 60.000042 | 2547138 | -1 | 2654149 | 60.000015 | 2002295 | -1 | 2072626 | 60.00001 | 2692554 | -1 | 2207186 | 
j30_21_10.rcp | 60.000015 | 1605740 | -1 | 2185325 | 60.00001 | 1637479 | -1 | 2118255 | 60.00003 | 1252679 | -1 | 1643346 | 60.00005 | 1917661 | -1 | 2396052 | 
j30_22_1.rcp | 4.81415E-4 | 8 | 352 | 1 | 4.88134E-4 | 8 | 352 | 4 | 6.42209E-4 | 8 | 352 | 4 | 4.66355E-4 | 8 | 352 | 4 | 
j30_22_2.rcp | 3.16184E-4 | 11 | 309 | 0 | 4.71689E-4 | 11 | 309 | 0 | 5.0955E-4 | 11 | 309 | 0 | 3.20109E-4 | 11 | 309 | 0 | 
j30_22_3.rcp | 2.50406E-4 | 11 | 635 | 0 | 3.18538E-4 | 11 | 635 | 0 | 4.29296E-4 | 11 | 635 | 0 | 2.92426E-4 | 11 | 635 | 0 | 
j30_22_4.rcp | 3.51465E-4 | 9 | 328 | 0 | 4.1507E-4 | 9 | 328 | 1 | 5.70838E-4 | 9 | 328 | 1 | 3.38709E-4 | 9 | 328 | 1 | 
j30_22_5.rcp | 6.23881E-4 | 20 | 320 | 1 | 7.29946E-4 | 20 | 320 | 19 | 0.00110068 | 20 | 320 | 19 | 7.41913E-4 | 20 | 320 | 19 | 
j30_22_6.rcp | 4.25718E-4 | 9 | 507 | 0 | 6.88599E-4 | 9 | 507 | 1 | 7.34965E-4 | 9 | 507 | 1 | 4.3849E-4 | 9 | 507 | 3 | 
j30_22_7.rcp | 3.33001E-4 | 10 | 334 | 1 | 4.20868E-4 | 10 | 334 | 2 | 6.73075E-4 | 10 | 334 | 2 | 3.85104E-4 | 10 | 334 | 4 | 
j30_22_8.rcp | 2.05291E-4 | 9 | 460 | 0 | 2.44765E-4 | 9 | 460 | 2 | 3.20268E-4 | 9 | 460 | 2 | 2.33069E-4 | 9 | 460 | 2 | 
j30_22_9.rcp | 2.88866E-4 | 10 | 495 | 3 | 3.66165E-4 | 10 | 495 | 3 | 4.73953E-4 | 10 | 495 | 3 | 3.21909E-4 | 10 | 495 | 3 | 
j30_22_10.rcp | 3.16765E-4 | 9 | 409 | 0 | 3.80306E-4 | 9 | 409 | 2 | 5.66282E-4 | 9 | 409 | 2 | 3.66946E-4 | 9 | 409 | 2 | 
j30_23_1.rcp | 4.77555E-4 | 9 | 544 | 0 | 3.40302E-4 | 9 | 544 | 3 | 4.33473E-4 | 9 | 544 | 3 | 2.99416E-4 | 9 | 544 | 3 | 
j30_23_2.rcp | 2.4197E-4 | 9 | 503 | 0 | 2.959E-4 | 9 | 503 | 0 | 3.97741E-4 | 9 | 503 | 0 | 2.88703E-4 | 9 | 503 | 0 | 
j30_23_3.rcp | 4.5385E-4 | 10 | 385 | 1 | 5.46619E-4 | 10 | 385 | 1 | 7.31128E-4 | 10 | 385 | 1 | 5.08034E-4 | 10 | 385 | 2 | 
j30_23_4.rcp | 0.002754758 | 64 | 461 | 61 | 0.00352016 | 64 | 461 | 78 | 0.005202995 | 64 | 461 | 78 | 0.003792285 | 64 | 461 | 84 | 
j30_23_5.rcp | 4.20062E-4 | 10 | 363 | 1 | 4.5177E-4 | 10 | 363 | 2 | 6.37993E-4 | 10 | 363 | 2 | 4.27486E-4 | 10 | 363 | 3 | 
j30_23_6.rcp | 3.1653E-4 | 10 | 302 | 0 | 4.03034E-4 | 10 | 302 | 1 | 5.65158E-4 | 10 | 302 | 1 | 4.22216E-4 | 10 | 302 | 1 | 
j30_23_7.rcp | 3.26783E-4 | 9 | 535 | 0 | 5.43016E-4 | 9 | 535 | 2 | 5.74403E-4 | 9 | 535 | 2 | 4.33517E-4 | 9 | 535 | 2 | 
j30_23_8.rcp | 1.83456E-4 | 8 | 384 | 0 | 2.24906E-4 | 8 | 384 | 0 | 0.001246769 | 8 | 384 | 0 | 2.15278E-4 | 8 | 384 | 0 | 
j30_23_9.rcp | 0.006559966 | 305 | 477 | 11 | 0.010182647 | 305 | 477 | 9 | 0.016444435 | 305 | 477 | 9 | 0.010473939 | 305 | 477 | 9 | 
j30_23_10.rcp | 3.92753E-4 | 10 | 518 | 1 | 3.90897E-4 | 10 | 518 | 2 | 5.2414E-4 | 10 | 518 | 2 | 3.4846E-4 | 10 | 518 | 2 | 
j30_24_1.rcp | 3.6049E-4 | 9 | 432 | 0 | 3.48129E-4 | 9 | 432 | 0 | 5.2609E-4 | 9 | 432 | 0 | 3.37983E-4 | 9 | 432 | 0 | 
j30_24_2.rcp | 0.004142997 | 136 | 278 | 0 | 0.003934668 | 136 | 278 | 0 | 0.006520342 | 136 | 278 | 0 | 0.003509954 | 136 | 278 | 0 | 
j30_24_3.rcp | 0.026738549 | 508 | 458 | 3 | 0.022757323 | 508 | 458 | 6 | 0.03554588 | 508 | 458 | 6 | 0.02675094 | 508 | 458 | 54 | 
j30_24_4.rcp | 3.26464E-4 | 10 | 411 | 0 | 3.29367E-4 | 10 | 411 | 0 | 4.00022E-4 | 10 | 411 | 0 | 2.90838E-4 | 10 | 411 | 0 | 
j30_24_5.rcp | 2.89295E-4 | 8 | 613 | 0 | 3.44978E-4 | 8 | 613 | 0 | 4.90275E-4 | 8 | 613 | 0 | 3.39486E-4 | 8 | 613 | 1 | 
j30_24_6.rcp | 2.67076E-4 | 8 | 465 | 0 | 3.43868E-4 | 8 | 465 | 0 | 4.37375E-4 | 8 | 465 | 0 | 2.98079E-4 | 8 | 465 | 0 | 
j30_24_7.rcp | 2.69674E-4 | 10 | 511 | 1 | 3.34712E-4 | 10 | 511 | 1 | 4.56067E-4 | 10 | 511 | 1 | 3.14385E-4 | 10 | 511 | 1 | 
j30_24_8.rcp | 3.15339E-4 | 10 | 309 | 0 | 3.29636E-4 | 10 | 309 | 0 | 4.57884E-4 | 10 | 309 | 0 | 3.58641E-4 | 10 | 309 | 0 | 
j30_24_9.rcp | 2.35719E-4 | 11 | 508 | 0 | 3.23184E-4 | 11 | 508 | 0 | 4.21189E-4 | 11 | 508 | 0 | 3.63209E-4 | 11 | 508 | 0 | 
j30_24_10.rcp | 3.04282E-4 | 9 | 405 | 0 | 3.72382E-4 | 9 | 405 | 0 | 4.95745E-4 | 9 | 405 | 0 | 3.37626E-4 | 9 | 405 | 0 | 
j30_25_1.rcp | 60.00003 | 742224 | -1 | 1088617 | 60.000088 | 610187 | -1 | 601694 | 60.0001 | 428791 | -1 | 586430 | 60.000076 | 570053 | -1 | 998604 | 
j30_25_2.rcp | 60.000027 | 812472 | -1 | 1058531 | 60.000027 | 667118 | -1 | 880447 | 60.0001 | 445814 | -1 | 576669 | 60.000046 | 724968 | -1 | 1041385 | 
j30_25_3.rcp | 60.000156 | 729288 | -1 | 1061473 | 60.000095 | 556846 | -1 | 821970 | 60.000202 | 439688 | -1 | 555168 | 60.000008 | 415444 | -1 | 437846 | 
j30_25_4.rcp | 20.728582 | 288190 | 574 | 380044 | 28.128258 | 288190 | 574 | 423960 | 38.977875 | 288190 | 574 | 423961 | 27.232487 | 288190 | 574 | 402082 | 
j30_25_5.rcp | 60.000027 | 1116763 | -1 | 1073861 | 60.000065 | 768205 | -1 | 701516 | 60.000103 | 523357 | -1 | 477393 | 60.00001 | 884834 | -1 | 589107 | 
j30_25_6.rcp | 60.00002 | 780823 | -1 | 939533 | 60.000076 | 519973 | -1 | 758823 | 60.000072 | 384650 | -1 | 571220 | 60.000027 | 484748 | -1 | 711609 | 
j30_25_7.rcp | 60.000046 | 1106002 | -1 | 1868547 | 60.000034 | 863650 | -1 | 983565 | 60.000053 | 607895 | -1 | 621095 | 60.00001 | 646717 | -1 | 1872541 | 
j30_25_8.rcp | 60.000023 | 924904 | -1 | 2004781 | 60.00018 | 693017 | -1 | 1384428 | 60.00006 | 572051 | -1 | 1028143 | 60.000504 | 499905 | -1 | 809407 | 
j30_25_9.rcp | 60.000065 | 937378 | -1 | 556859 | 60.000046 | 1164438 | -1 | 94700 | 60.00005 | 746590 | -1 | 66243 | 60.000034 | 1220820 | -1 | 94757 | 
j30_25_10.rcp | 0.20465188 | 3703 | 407 | 9148 | 0.34460953 | 3703 | 407 | 9153 | 0.4397299 | 3703 | 407 | 9153 | 0.36764342 | 3703 | 407 | 9179 | 
j30_26_1.rcp | 0.002685297 | 41 | 413 | 1 | 0.003071847 | 41 | 413 | 4 | 0.005125627 | 41 | 413 | 4 | 0.003424689 | 41 | 413 | 44 | 
j30_26_2.rcp | 4.06368E-4 | 9 | 353 | 0 | 5.11209E-4 | 9 | 353 | 0 | 7.44385E-4 | 9 | 353 | 0 | 4.94602E-4 | 9 | 353 | 0 | 
j30_26_3.rcp | 6.79007E-4 | 8 | 738 | 0 | 8.21636E-4 | 8 | 738 | 4 | 0.001143234 | 8 | 738 | 4 | 6.55813E-4 | 8 | 738 | 4 | 
j30_26_4.rcp | 6.42959E-4 | 9 | 421 | 0 | 7.43478E-4 | 9 | 421 | 2 | 9.70647E-4 | 9 | 421 | 2 | 6.34012E-4 | 9 | 421 | 3 | 
j30_26_5.rcp | 0.009199496 | 193 | 436 | 1 | 0.009482337 | 193 | 436 | 66 | 0.015325965 | 193 | 436 | 66 | 0.010857247 | 193 | 436 | 93 | 
j30_26_6.rcp | 0.009238952 | 80 | 436 | 38 | 0.009472683 | 80 | 436 | 72 | 0.01480415 | 80 | 436 | 72 | 0.008692601 | 80 | 436 | 122 | 
j30_26_7.rcp | 5.32762E-4 | 8 | 464 | 1 | 6.04375E-4 | 8 | 464 | 2 | 8.81874E-4 | 8 | 464 | 2 | 6.01782E-4 | 8 | 464 | 2 | 
j30_26_8.rcp | 0.20551527 | 3250 | 216 | 1332 | 0.23749718 | 3250 | 216 | 603 | 0.41453168 | 3250 | 216 | 1340 | 0.30353114 | 3250 | 216 | 1478 | 
j30_26_9.rcp | 0.00567747 | 64 | 387 | 35 | 0.00820197 | 64 | 387 | 67 | 0.012383196 | 64 | 387 | 67 | 0.007097393 | 64 | 387 | 39 | 
j30_26_10.rcp | 60.000053 | 685185 | -1 | 965 | 60.00002 | 502939 | -1 | 190221 | 60.000046 | 311454 | -1 | 117983 | 60.00003 | 518498 | -1 | 451622 | 
j30_27_1.rcp | 7.61903E-4 | 9 | 354 | 1 | 7.89464E-4 | 9 | 354 | 3 | 0.001192846 | 9 | 354 | 3 | 7.41068E-4 | 9 | 354 | 5 | 
j30_27_2.rcp | 4.9028E-4 | 8 | 615 | 0 | 5.82898E-4 | 8 | 615 | 0 | 7.11806E-4 | 8 | 615 | 0 | 4.85954E-4 | 8 | 615 | 0 | 
j30_27_3.rcp | 6.85179E-4 | 9 | 276 | 0 | 8.46348E-4 | 9 | 276 | 1 | 0.001216482 | 9 | 276 | 1 | 7.47493E-4 | 9 | 276 | 1 | 
j30_27_4.rcp | 60.00004 | 515212 | -1 | 223329 | 60.00002 | 374088 | -1 | 206048 | 60.000248 | 234258 | -1 | 136344 | 60.000015 | 397767 | -1 | 232680 | 
j30_27_5.rcp | 5.23364E-4 | 10 | 459 | 0 | 6.62487E-4 | 10 | 459 | 1 | 8.64671E-4 | 10 | 459 | 1 | 5.4481E-4 | 10 | 459 | 1 | 
j30_27_6.rcp | 4.67557E-4 | 8 | 505 | 0 | 5.4758E-4 | 8 | 505 | 2 | 7.88196E-4 | 8 | 505 | 2 | 5.10898E-4 | 8 | 505 | 3 | 
j30_27_7.rcp | 4.81756E-4 | 10 | 360 | 0 | 6.11321E-4 | 10 | 360 | 1 | 9.55189E-4 | 10 | 360 | 1 | 5.80275E-4 | 10 | 360 | 1 | 
j30_27_8.rcp | 7.69826E-4 | 11 | 412 | 1 | 8.99091E-4 | 11 | 412 | 5 | 0.001301842 | 11 | 412 | 5 | 8.59876E-4 | 11 | 412 | 8 | 
j30_27_9.rcp | 3.91062E-4 | 8 | 417 | 0 | 4.39689E-4 | 8 | 417 | 2 | 6.35783E-4 | 8 | 417 | 2 | 4.47157E-4 | 8 | 417 | 2 | 
j30_27_10.rcp | 6.07331E-4 | 10 | 361 | 0 | 0.001449473 | 10 | 361 | 1 | 0.001038064 | 10 | 361 | 1 | 7.1028E-4 | 10 | 361 | 2 | 
j30_28_1.rcp | 3.9771E-4 | 8 | 347 | 0 | 4.4709E-4 | 8 | 347 | 0 | 6.38853E-4 | 8 | 347 | 0 | 4.29351E-4 | 8 | 347 | 0 | 
j30_28_2.rcp | 0.00443373 | 102 | 371 | 0 | 0.002634225 | 102 | 371 | 50 | 0.004089471 | 102 | 371 | 50 | 0.003051994 | 102 | 371 | 50 | 
j30_28_3.rcp | 6.89745E-4 | 10 | 402 | 0 | 6.90511E-4 | 10 | 402 | 2 | 0.001026078 | 10 | 402 | 2 | 8.04248E-4 | 10 | 402 | 2 | 
j30_28_4.rcp | 5.95281E-4 | 11 | 314 | 0 | 7.00309E-4 | 11 | 314 | 1 | 0.001007544 | 11 | 314 | 1 | 6.15191E-4 | 11 | 314 | 1 | 
j30_28_5.rcp | 4.30093E-4 | 8 | 439 | 0 | 5.20716E-4 | 8 | 439 | 0 | 7.33142E-4 | 8 | 439 | 0 | 4.54969E-4 | 8 | 439 | 0 | 
j30_28_6.rcp | 4.29174E-4 | 10 | 446 | 0 | 5.02243E-4 | 10 | 446 | 0 | 7.04808E-4 | 10 | 446 | 0 | 4.88704E-4 | 10 | 446 | 0 | 
j30_28_7.rcp | 5.05799E-4 | 9 | 311 | 0 | 6.88364E-4 | 9 | 311 | 0 | 9.64097E-4 | 9 | 311 | 0 | 6.51656E-4 | 9 | 311 | 0 | 
j30_28_8.rcp | 4.38777E-4 | 10 | 727 | 0 | 5.33136E-4 | 10 | 727 | 0 | 7.47564E-4 | 10 | 727 | 0 | 5.18749E-4 | 10 | 727 | 0 | 
