Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_22_3.rcp | 2.84408E-4 | 18 | 635 | 0 | 3.86804E-4 | 18 | 635 | 0 | 5.05459E-4 | 18 | 635 | 0 | 3.34972E-4 | 18 | 635 | 0 | 
j30_22_4.rcp | 5.48093E-4 | 31 | 328 | 0 | 6.66069E-4 | 31 | 328 | 2 | 9.32555E-4 | 31 | 328 | 2 | 6.01322E-4 | 31 | 328 | 5 | 
j30_22_5.rcp | 4.08413E-4 | 18 | 320 | 2 | 5.25868E-4 | 18 | 320 | 4 | 7.44189E-4 | 18 | 320 | 4 | 4.3912E-4 | 18 | 320 | 8 | 
j30_22_6.rcp | 5.72048E-4 | 18 | 507 | 0 | 6.34531E-4 | 18 | 507 | 2 | 8.46178E-4 | 18 | 507 | 2 | 4.98393E-4 | 18 | 507 | 4 | 
j30_22_7.rcp | 0.001380234 | 60 | 334 | 13 | 0.001786856 | 60 | 334 | 16 | 0.002571298 | 60 | 334 | 16 | 0.001640802 | 60 | 334 | 18 | 
j30_22_8.rcp | 2.37471E-4 | 18 | 460 | 0 | 2.81979E-4 | 18 | 460 | 1 | 3.85256E-4 | 18 | 460 | 1 | 2.66775E-4 | 18 | 460 | 1 | 
j30_22_9.rcp | 6.28462E-4 | 36 | 495 | 4 | 7.90308E-4 | 36 | 495 | 4 | 0.001057081 | 36 | 495 | 4 | 7.09692E-4 | 36 | 495 | 7 | 
j30_22_10.rcp | 6.2515E-4 | 36 | 409 | 0 | 8.15827E-4 | 36 | 409 | 0 | 0.001113651 | 36 | 409 | 0 | 7.51682E-4 | 36 | 409 | 0 | 
j30_23_1.rcp | 9.99486E-4 | 46 | 544 | 0 | 8.64881E-4 | 46 | 544 | 2 | 0.001201403 | 46 | 544 | 2 | 8.71734E-4 | 46 | 544 | 2 | 
j30_23_2.rcp | 3.2046E-4 | 18 | 503 | 0 | 4.12276E-4 | 18 | 503 | 0 | 5.70161E-4 | 18 | 503 | 0 | 3.7668E-4 | 18 | 503 | 0 | 
j30_23_3.rcp | 0.001796127 | 36 | 385 | 1 | 0.001017805 | 36 | 385 | 3 | 0.001404619 | 36 | 385 | 3 | 8.95991E-4 | 36 | 385 | 6 | 
j30_23_4.rcp | 0.00181459 | 62 | 461 | 14 | 0.00222847 | 62 | 461 | 25 | 0.003195722 | 62 | 461 | 25 | 0.002238683 | 62 | 461 | 27 | 
j30_23_5.rcp | 9.58806E-4 | 31 | 363 | 3 | 0.001063592 | 31 | 363 | 5 | 0.001464903 | 31 | 363 | 5 | 9.63783E-4 | 31 | 363 | 8 | 
j30_23_6.rcp | 4.22757E-4 | 18 | 302 | 0 | 5.18202E-4 | 18 | 302 | 0 | 7.43456E-4 | 18 | 302 | 0 | 4.69843E-4 | 18 | 302 | 1 | 
j30_23_7.rcp | 0.001152015 | 54 | 535 | 4 | 0.001537122 | 54 | 535 | 7 | 0.002200697 | 54 | 535 | 7 | 0.001410784 | 54 | 535 | 7 | 
j30_23_8.rcp | 2.48788E-4 | 18 | 384 | 0 | 3.07593E-4 | 18 | 384 | 0 | 4.18579E-4 | 18 | 384 | 0 | 2.86927E-4 | 18 | 384 | 0 | 
j30_23_9.rcp | 5.08867E-4 | 18 | 477 | 2 | 6.13108E-4 | 18 | 477 | 5 | 8.75465E-4 | 18 | 477 | 5 | 5.74442E-4 | 18 | 477 | 5 | 
j30_23_10.rcp | 8.56971E-4 | 40 | 518 | 3 | 9.97646E-4 | 40 | 518 | 4 | 0.001399619 | 40 | 518 | 4 | 9.21363E-4 | 40 | 518 | 4 | 
j30_24_1.rcp | 2.98364E-4 | 18 | 432 | 0 | 3.86604E-4 | 18 | 432 | 0 | 5.37045E-4 | 18 | 432 | 0 | 3.63261E-4 | 18 | 432 | 0 | 
j30_24_2.rcp | 7.64047E-4 | 36 | 278 | 0 | 9.16688E-4 | 36 | 278 | 1 | 0.001385073 | 36 | 278 | 1 | 8.63143E-4 | 36 | 278 | 1 | 
j30_24_3.rcp | 0.001919928 | 54 | 458 | 1 | 0.001798005 | 54 | 458 | 3 | 0.002625105 | 54 | 458 | 3 | 0.001687519 | 54 | 458 | 3 | 
j30_24_4.rcp | 2.65158E-4 | 18 | 411 | 0 | 3.26057E-4 | 18 | 411 | 0 | 4.50131E-4 | 18 | 411 | 0 | 3.26806E-4 | 18 | 411 | 0 | 
j30_24_5.rcp | 3.72022E-4 | 18 | 613 | 0 | 4.8288E-4 | 18 | 613 | 0 | 0.001541935 | 18 | 613 | 0 | 4.14865E-4 | 18 | 613 | 1 | 
j30_24_6.rcp | 3.47584E-4 | 18 | 465 | 0 | 4.20852E-4 | 18 | 465 | 0 | 5.88153E-4 | 18 | 465 | 0 | 3.76666E-4 | 18 | 465 | 0 | 
j30_24_7.rcp | 3.11533E-4 | 18 | 511 | 1 | 3.92494E-4 | 18 | 511 | 1 | 5.49608E-4 | 18 | 511 | 1 | 3.68931E-4 | 18 | 511 | 1 | 
j30_24_8.rcp | 3.35006E-4 | 18 | 309 | 0 | 4.11039E-4 | 18 | 309 | 0 | 5.88502E-4 | 18 | 309 | 0 | 3.79678E-4 | 18 | 309 | 0 | 
j30_24_9.rcp | 2.26487E-4 | 18 | 508 | 0 | 3.09062E-4 | 18 | 508 | 0 | 3.97356E-4 | 18 | 508 | 0 | 2.68757E-4 | 18 | 508 | 0 | 
j30_24_10.rcp | 3.10828E-4 | 18 | 405 | 0 | 4.09937E-4 | 18 | 405 | 0 | 6.21193E-4 | 18 | 405 | 0 | 4.08401E-4 | 18 | 405 | 0 | 
j30_25_1.rcp | 60.000034 | 1193775 | -1 | 257646 | 60.00001 | 1036965 | -1 | 345606 | 60.000072 | 701361 | -1 | 225077 | 60.000027 | 1205321 | -1 | 596662 | 
j30_25_2.rcp | 60.000023 | 923410 | -1 | 993796 | 60.000126 | 795124 | -1 | 1045226 | 60.000114 | 562081 | -1 | 739423 | 60.000027 | 1061484 | -1 | 1926875 | 
j30_25_3.rcp | 60.000076 | 970703 | -1 | 725785 | 60.00001 | 840956 | -1 | 1080017 | 60.00007 | 566673 | -1 | 728748 | 60.00003 | 1183260 | -1 | 2411680 | 
j30_25_4.rcp | 60.00002 | 1331358 | -1 | 1852300 | 60.000027 | 1341252 | -1 | 939876 | 60.000053 | 887706 | -1 | 626279 | 60.000015 | 1373458 | -1 | 714428 | 
j30_25_5.rcp | 60.00001 | 799480 | -1 | 1137009 | 60.000008 | 941645 | -1 | 1095279 | 60.00001 | 633982 | -1 | 737866 | 60.000015 | 1037530 | -1 | 1211016 | 
j30_25_6.rcp | 60.000126 | 700415 | -1 | 534375 | 60.00002 | 660581 | -1 | 638421 | 60.00005 | 499831 | -1 | 489904 | 60.000027 | 773610 | -1 | 781953 | 
j30_25_7.rcp | 0.3194163 | 2057 | 762 | 3514 | 0.39423376 | 2057 | 762 | 4087 | 0.5335726 | 2057 | 762 | 4087 | 0.33786976 | 2057 | 762 | 3883 | 
j30_25_8.rcp | 60.000008 | 1633964 | -1 | 1433356 | 60.00001 | 1721042 | -1 | 989315 | 60.000065 | 1203131 | -1 | 686569 | 60.000008 | 1906732 | -1 | 1115353 | 
j30_25_9.rcp | 7.597624 | 87544 | 585 | 23113 | 7.4370503 | 87544 | 585 | 11323 | 11.507255 | 87544 | 585 | 11323 | 7.7168617 | 87544 | 585 | 22275 | 
j30_25_10.rcp | 0.004557684 | 81 | 407 | 44 | 0.00553085 | 81 | 407 | 51 | 0.007667746 | 81 | 407 | 51 | 0.004612612 | 81 | 407 | 69 | 
j30_26_1.rcp | 0.00393729 | 67 | 413 | 6 | 0.004800554 | 67 | 413 | 14 | 0.007382509 | 67 | 413 | 14 | 0.004378499 | 67 | 413 | 27 | 
j30_26_2.rcp | 5.73094E-4 | 18 | 353 | 0 | 7.59961E-4 | 18 | 353 | 0 | 0.001069976 | 18 | 353 | 0 | 6.47275E-4 | 18 | 353 | 0 | 
j30_26_3.rcp | 5.63722E-4 | 18 | 738 | 0 | 7.62569E-4 | 18 | 738 | 0 | 0.001091369 | 18 | 738 | 0 | 6.60143E-4 | 18 | 738 | 2 | 
j30_26_4.rcp | 8.42851E-4 | 18 | 421 | 0 | 0.001103893 | 18 | 421 | 1 | 0.001581077 | 18 | 421 | 1 | 8.87384E-4 | 18 | 421 | 5 | 
j30_26_5.rcp | 0.006005037 | 122 | 436 | 7 | 0.00614934 | 122 | 436 | 9 | 0.008646218 | 122 | 436 | 9 | 0.005726093 | 122 | 436 | 19 | 
j30_26_6.rcp | 8.97491E-4 | 18 | 436 | 1 | 0.001045032 | 18 | 436 | 2 | 0.001544103 | 18 | 436 | 2 | 9.7703E-4 | 18 | 436 | 3 | 
j30_26_7.rcp | 8.93886E-4 | 18 | 464 | 0 | 0.001024871 | 18 | 464 | 1 | 0.001518425 | 18 | 464 | 1 | 8.96475E-4 | 18 | 464 | 1 | 
j30_26_8.rcp | 0.004450481 | 74 | 216 | 3 | 0.005428511 | 74 | 216 | 12 | 0.008605321 | 74 | 216 | 12 | 0.004686659 | 74 | 216 | 32 | 
j30_26_9.rcp | 0.005439739 | 92 | 387 | 7 | 0.00687792 | 92 | 387 | 17 | 0.011207505 | 92 | 387 | 17 | 0.006280093 | 92 | 387 | 42 | 
j30_26_10.rcp | 60.000145 | 451081 | -1 | 2 | 60.000034 | 426488 | -1 | 145427 | 60.00012 | 282944 | -1 | 93233 | 60.00017 | 445236 | -1 | 466215 | 
j30_27_1.rcp | 6.92999E-4 | 18 | 354 | 1 | 8.12855E-4 | 18 | 354 | 2 | 0.001235575 | 18 | 354 | 2 | 7.08861E-4 | 18 | 354 | 2 | 
j30_27_2.rcp | 5.66435E-4 | 18 | 615 | 0 | 7.39929E-4 | 18 | 615 | 0 | 0.001063982 | 18 | 615 | 0 | 6.64643E-4 | 18 | 615 | 0 | 
j30_27_3.rcp | 8.59443E-4 | 18 | 276 | 0 | 9.90652E-4 | 18 | 276 | 0 | 0.001520633 | 18 | 276 | 0 | 8.60434E-4 | 18 | 276 | 1 | 
j30_27_4.rcp | 60.000072 | 773854 | -1 | 9409 | 60.000004 | 669171 | -1 | 176898 | 60.000423 | 432298 | -1 | 110294 | 60.000034 | 789174 | -1 | 196954 | 
j30_27_5.rcp | 0.001042745 | 36 | 459 | 1 | 0.00141969 | 36 | 459 | 1 | 0.001953755 | 36 | 459 | 1 | 0.001222956 | 36 | 459 | 1 | 
j30_27_6.rcp | 0.001365266 | 36 | 505 | 1 | 0.001678502 | 36 | 505 | 3 | 0.002508335 | 36 | 505 | 3 | 0.001558463 | 36 | 505 | 6 | 
j30_27_7.rcp | 6.75962E-4 | 18 | 360 | 0 | 8.37522E-4 | 18 | 360 | 1 | 0.001249316 | 18 | 360 | 1 | 7.42729E-4 | 18 | 360 | 1 | 
j30_27_8.rcp | 0.002494974 | 56 | 412 | 6 | 0.002839368 | 56 | 412 | 15 | 0.004352766 | 56 | 412 | 15 | 0.002608591 | 56 | 412 | 18 | 
j30_27_9.rcp | 0.001267868 | 40 | 417 | 0 | 0.001462984 | 40 | 417 | 0 | 0.002175332 | 40 | 417 | 0 | 0.00138107 | 40 | 417 | 0 | 
j30_27_10.rcp | 0.003954835 | 72 | 361 | 0 | 0.00441506 | 72 | 361 | 0 | 0.006748409 | 72 | 361 | 0 | 0.00397801 | 72 | 361 | 4 | 
j30_28_1.rcp | 5.69542E-4 | 18 | 347 | 0 | 7.02615E-4 | 18 | 347 | 0 | 0.001032697 | 18 | 347 | 0 | 6.37474E-4 | 18 | 347 | 0 | 
j30_28_2.rcp | 0.001091043 | 36 | 371 | 0 | 0.001537442 | 36 | 371 | 0 | 0.002052534 | 36 | 371 | 0 | 0.001259211 | 36 | 371 | 1 | 
j30_28_3.rcp | 6.20399E-4 | 18 | 402 | 0 | 7.55422E-4 | 18 | 402 | 0 | 0.001132871 | 18 | 402 | 0 | 6.62554E-4 | 18 | 402 | 1 | 
j30_28_4.rcp | 5.72175E-4 | 18 | 314 | 0 | 7.00703E-4 | 18 | 314 | 1 | 0.001085953 | 18 | 314 | 1 | 6.23809E-4 | 18 | 314 | 1 | 
j30_28_5.rcp | 0.001077024 | 36 | 439 | 1 | 0.001301348 | 36 | 439 | 3 | 0.001896945 | 36 | 439 | 3 | 0.001203419 | 36 | 439 | 3 | 
j30_28_6.rcp | 5.64824E-4 | 18 | 446 | 0 | 7.06454E-4 | 18 | 446 | 0 | 0.001013939 | 18 | 446 | 0 | 6.3376E-4 | 18 | 446 | 0 | 
j30_28_7.rcp | 5.23408E-4 | 18 | 311 | 0 | 6.87315E-4 | 18 | 311 | 0 | 0.001009871 | 18 | 311 | 0 | 6.08062E-4 | 18 | 311 | 0 | 
j30_28_8.rcp | 6.07097E-4 | 18 | 727 | 0 | 7.06036E-4 | 18 | 727 | 0 | 0.001030915 | 18 | 727 | 0 | 6.453E-4 | 18 | 727 | 0 | 
j30_28_9.rcp | 5.73239E-4 | 18 | 532 | 0 | 7.30821E-4 | 18 | 532 | 0 | 0.001047767 | 18 | 532 | 0 | 6.3158E-4 | 18 | 532 | 0 | 
j30_28_10.rcp | 5.32629E-4 | 18 | 533 | 0 | 6.78436E-4 | 18 | 533 | 0 | 9.71801E-4 | 18 | 533 | 0 | 6.15588E-4 | 18 | 533 | 0 | 
j30_29_1.rcp | 60.00008 | 793059 | -1 | 617982 | 60.000072 | 866025 | -1 | 825209 | 60.00012 | 594141 | -1 | 566487 | 60.00005 | 961873 | -1 | 926807 | 
j30_29_2.rcp | 0.021711497 | 219 | 620 | 166 | 0.022952508 | 219 | 620 | 168 | 0.033387512 | 219 | 620 | 168 | 0.020504735 | 219 | 620 | 209 | 
j30_29_3.rcp | 60.000126 | 487950 | -1 | 763443 | 60.00006 | 420084 | -1 | 748377 | 60.000175 | 287083 | -1 | 523991 | 60.000072 | 406353 | -1 | 1038565 | 
j30_29_4.rcp | 60.00007 | 519028 | -1 | 470055 | 60.000233 | 396248 | -1 | 484588 | 60.000034 | 284109 | -1 | 353263 | 60.000027 | 469858 | -1 | 688949 | 
j30_29_5.rcp | 60.000015 | 839253 | -1 | 877527 | 60.00002 | 886614 | -1 | 951804 | 60.000008 | 639909 | -1 | 686338 | 60.00009 | 928087 | -1 | 1050667 | 
j30_29_6.rcp | 0.47929627 | 2672 | 466 | 3868 | 0.5624796 | 2672 | 466 | 4497 | 0.85700214 | 2672 | 466 | 4497 | 0.47782418 | 2672 | 466 | 5910 | 
j30_29_7.rcp | 0.004157389 | 48 | 487 | 9 | 0.004848933 | 48 | 487 | 20 | 0.006901044 | 48 | 487 | 20 | 0.003782367 | 48 | 487 | 34 | 
j30_29_8.rcp | 60.000053 | 536563 | -1 | 413525 | 60.000156 | 514277 | -1 | 528378 | 60.00013 | 353320 | -1 | 351986 | 60.000084 | 544499 | -1 | 707115 | 
j30_29_9.rcp | 60.000027 | 850675 | -1 | 439314 | 60.00044 | 684297 | -1 | 531533 | 60.000195 | 465852 | -1 | 393281 | 60.00001 | 875000 | -1 | 730163 | 
j30_29_10.rcp | 0.018860172 | 217 | 376 | 167 | 0.021546116 | 217 | 376 | 144 | 0.029442882 | 217 | 376 | 144 | 0.018261304 | 217 | 376 | 170 | 
j30_30_1.rcp | 0.001408561 | 18 | 260 | 0 | 0.001685729 | 18 | 260 | 1 | 0.002574369 | 18 | 260 | 1 | 0.001395465 | 18 | 260 | 5 | 
j30_30_2.rcp | 0.002353257 | 36 | 535 | 3 | 0.002867684 | 36 | 535 | 3 | 0.004297743 | 36 | 535 | 3 | 0.002640805 | 36 | 535 | 8 | 
j30_30_3.rcp | 0.003428546 | 36 | 431 | 2 | 0.004019967 | 36 | 431 | 5 | 0.006190365 | 36 | 431 | 5 | 0.003344272 | 36 | 431 | 19 | 
j30_30_4.rcp | 9.8904E-4 | 18 | 331 | 1 | 0.001203284 | 18 | 331 | 3 | 0.001862168 | 18 | 331 | 3 | 9.8361E-4 | 18 | 331 | 4 | 
j30_30_5.rcp | 0.002976311 | 54 | 384 | 0 | 0.003663421 | 54 | 384 | 0 | 0.005831877 | 54 | 384 | 0 | 0.003150814 | 54 | 384 | 4 | 
j30_30_6.rcp | 0.013936737 | 136 | 376 | 0 | 0.015318563 | 136 | 376 | 3 | 0.022402491 | 136 | 376 | 3 | 0.012167503 | 136 | 376 | 83 | 
j30_30_7.rcp | 0.002299483 | 36 | 615 | 0 | 0.002805597 | 36 | 615 | 3 | 0.004130409 | 36 | 615 | 3 | 0.00248174 | 36 | 615 | 6 | 
j30_30_8.rcp | 0.002502395 | 36 | 301 | 0 | 0.002950415 | 36 | 301 | 0 | 0.004614827 | 36 | 301 | 0 | 0.002630492 | 36 | 301 | 1 | 
j30_30_9.rcp | 0.001057614 | 18 | 377 | 0 | 0.00117088 | 18 | 377 | 0 | 0.001785219 | 18 | 377 | 0 | 0.00105916 | 18 | 377 | 0 | 
j30_30_10.rcp | 0.002119436 | 36 | 708 | 0 | 0.002356845 | 36 | 708 | 2 | 0.003497461 | 36 | 708 | 2 | 0.00206569 | 36 | 708 | 4 | 
j30_31_1.rcp | 0.001162728 | 18 | 357 | 0 | 0.001312918 | 18 | 357 | 0 | 0.0018641 | 18 | 357 | 0 | 0.001075654 | 18 | 357 | 2 | 
j30_31_2.rcp | 0.001058121 | 18 | 301 | 0 | 0.00126955 | 18 | 301 | 0 | 0.001966838 | 18 | 301 | 0 | 0.001079837 | 18 | 301 | 2 | 
j30_31_3.rcp | 0.0022389 | 18 | 460 | 0 | 0.001334877 | 18 | 460 | 1 | 0.002142088 | 18 | 460 | 1 | 0.001141188 | 18 | 460 | 3 | 
j30_31_4.rcp | 8.2785E-4 | 18 | 242 | 0 | 9.86556E-4 | 18 | 242 | 1 | 0.001493628 | 18 | 242 | 1 | 8.65858E-4 | 18 | 242 | 1 | 
j30_31_5.rcp | 0.004416126 | 74 | 334 | 1 | 0.005390832 | 74 | 334 | 5 | 0.007973175 | 74 | 334 | 5 | 0.004646008 | 74 | 334 | 15 | 
j30_31_6.rcp | 0.001063764 | 18 | 428 | 0 | 0.001341228 | 18 | 428 | 0 | 0.001947805 | 18 | 428 | 0 | 0.001334921 | 18 | 428 | 0 | 
j30_31_7.rcp | 0.002088983 | 36 | 785 | 0 | 0.002314564 | 36 | 785 | 1 | 0.003296934 | 36 | 785 | 1 | 0.002107315 | 36 | 785 | 3 | 
j30_31_8.rcp | 9.66071E-4 | 18 | 546 | 0 | 0.001146629 | 18 | 546 | 0 | 0.001718678 | 18 | 546 | 0 | 0.001016734 | 18 | 546 | 2 | 
j30_31_9.rcp | 0.001078438 | 18 | 415 | 1 | 0.001296952 | 18 | 415 | 2 | 0.00197218 | 18 | 415 | 2 | 0.001123403 | 18 | 415 | 4 | 
j30_31_10.rcp | 0.001846909 | 36 | 427 | 0 | 0.002318206 | 36 | 427 | 0 | 0.003601249 | 36 | 427 | 0 | 0.002033773 | 36 | 427 | 1 | 
j30_32_1.rcp | 9.30532E-4 | 18 | 434 | 0 | 0.001108198 | 18 | 434 | 0 | 0.001659211 | 18 | 434 | 0 | 0.00101722 | 18 | 434 | 0 | 
j30_32_2.rcp | 9.00787E-4 | 18 | 710 | 0 | 0.001151975 | 18 | 710 | 0 | 0.001650571 | 18 | 710 | 0 | 0.00100129 | 18 | 710 | 0 | 
j30_32_3.rcp | 0.001041248 | 18 | 260 | 0 | 9.76129E-4 | 18 | 260 | 0 | 0.001543221 | 18 | 260 | 0 | 8.6957E-4 | 18 | 260 | 0 | 
j30_32_4.rcp | 8.75947E-4 | 18 | 670 | 0 | 0.001101339 | 18 | 670 | 0 | 0.001706263 | 18 | 670 | 0 | 9.71148E-4 | 18 | 670 | 0 | 
j30_32_5.rcp | 9.33705E-4 | 18 | 486 | 0 | 0.001114359 | 18 | 486 | 0 | 0.00285175 | 18 | 486 | 0 | 0.001024235 | 18 | 486 | 0 | 
j30_32_6.rcp | 8.23998E-4 | 18 | 216 | 0 | 9.82925E-4 | 18 | 216 | 0 | 0.001596326 | 18 | 216 | 0 | 8.70086E-4 | 18 | 216 | 0 | 
j30_32_7.rcp | 8.86646E-4 | 18 | 278 | 0 | 9.99883E-4 | 18 | 278 | 0 | 0.001525462 | 18 | 278 | 0 | 8.92714E-4 | 18 | 278 | 0 | 
j30_32_8.rcp | 7.85738E-4 | 18 | 360 | 0 | 9.68921E-4 | 18 | 360 | 0 | 0.001476192 | 18 | 360 | 0 | 9.10454E-4 | 18 | 360 | 0 | 
j30_32_9.rcp | 8.57228E-4 | 18 | 541 | 0 | 0.001079239 | 18 | 541 | 0 | 0.001593624 | 18 | 541 | 0 | 9.58631E-4 | 18 | 541 | 0 | 
j30_32_10.rcp | 9.47375E-4 | 18 | 465 | 0 | 0.001233366 | 18 | 465 | 0 | 0.001678146 | 18 | 465 | 0 | 9.86044E-4 | 18 | 465 | 0 | 
j30_33_1.rcp | 3.69211E-4 | 36 | 514 | 8 | 4.29283E-4 | 36 | 514 | 8 | 5.28203E-4 | 36 | 514 | 8 | 4.12717E-4 | 36 | 514 | 9 | 
j30_33_2.rcp | 4.16667E-4 | 38 | 493 | 16 | 5.03881E-4 | 38 | 493 | 16 | 6.50058E-4 | 38 | 493 | 16 | 6.06178E-4 | 38 | 493 | 16 | 
j30_33_3.rcp | 2.88101E-4 | 36 | 505 | 11 | 3.38581E-4 | 36 | 505 | 11 | 4.26947E-4 | 36 | 505 | 11 | 3.47596E-4 | 36 | 505 | 11 | 
j30_33_4.rcp | 60.000027 | 4577126 | -1 | 3017343 | 60.00002 | 6846605 | -1 | 4828973 | 60.000023 | 5451663 | -1 | 3846097 | 60.00002 | 6064306 | -1 | 5146659 | 
j30_33_5.rcp | 1.66466E-4 | 18 | 329 | 3 | 1.71024E-4 | 18 | 329 | 3 | 0.001166093 | 18 | 329 | 3 | 1.71079E-4 | 18 | 329 | 3 | 
j30_33_6.rcp | 60.000015 | 5323892 | -1 | 2295697 | 60.00002 | 4804181 | -1 | 1682264 | 60.000027 | 3932620 | -1 | 1376474 | 60.000046 | 4908073 | -1 | 1718400 | 
j30_33_7.rcp | 3.98324E-4 | 36 | 497 | 7 | 4.66932E-4 | 36 | 497 | 8 | 5.81354E-4 | 36 | 497 | 8 | 4.36973E-4 | 36 | 497 | 9 | 
j30_33_8.rcp | 5.73866E-4 | 38 | 386 | 11 | 4.94761E-4 | 38 | 386 | 15 | 6.59054E-4 | 38 | 386 | 15 | 4.68088E-4 | 38 | 386 | 15 | 
j30_33_9.rcp | 2.23697E-4 | 18 | 370 | 7 | 2.25931E-4 | 18 | 370 | 10 | 2.82844E-4 | 18 | 370 | 10 | 2.20844E-4 | 18 | 370 | 10 | 
j30_33_10.rcp | 1.21833E-4 | 18 | 357 | 1 | 1.41638E-4 | 18 | 357 | 1 | 1.81056E-4 | 18 | 357 | 1 | 1.36799E-4 | 18 | 357 | 1 | 
j30_34_1.rcp | 1.41141E-4 | 18 | 467 | 2 | 1.47501E-4 | 18 | 467 | 3 | 1.89258E-4 | 18 | 467 | 3 | 1.46627E-4 | 18 | 467 | 3 | 
j30_34_2.rcp | 1.26501E-4 | 18 | 278 | 1 | 1.55296E-4 | 18 | 278 | 1 | 2.05542E-4 | 18 | 278 | 1 | 1.46652E-4 | 18 | 278 | 1 | 
j30_34_3.rcp | 1.22947E-4 | 18 | 493 | 0 | 1.43796E-4 | 18 | 493 | 0 | 1.79209E-4 | 18 | 493 | 0 | 1.42966E-4 | 18 | 493 | 0 | 
j30_34_4.rcp | 4.14133E-4 | 38 | 463 | 9 | 3.94241E-4 | 38 | 463 | 6 | 5.21735E-4 | 38 | 463 | 6 | 3.90623E-4 | 38 | 463 | 7 | 
j30_34_5.rcp | 1.15147E-4 | 18 | 513 | 0 | 1.31825E-4 | 18 | 513 | 0 | 1.71824E-4 | 18 | 513 | 0 | 1.27453E-4 | 18 | 513 | 0 | 
j30_34_6.rcp | 1.13688E-4 | 18 | 493 | 1 | 1.30802E-4 | 18 | 493 | 1 | 1.64912E-4 | 18 | 493 | 1 | 1.50516E-4 | 18 | 493 | 1 | 
j30_34_7.rcp | 1.75885E-4 | 18 | 344 | 2 | 2.19255E-4 | 18 | 344 | 2 | 2.72525E-4 | 18 | 344 | 2 | 2.09723E-4 | 18 | 344 | 2 | 
j30_34_8.rcp | 1.1838E-4 | 18 | 403 | 0 | 1.37566E-4 | 18 | 403 | 0 | 1.74605E-4 | 18 | 403 | 0 | 1.32953E-4 | 18 | 403 | 0 | 
j30_34_9.rcp | 4.77907E-4 | 56 | 261 | 7 | 5.18619E-4 | 56 | 261 | 6 | 6.79892E-4 | 56 | 261 | 6 | 4.86163E-4 | 56 | 261 | 12 | 
j30_34_10.rcp | 2.30364E-4 | 31 | 416 | 0 | 2.58705E-4 | 31 | 416 | 0 | 3.32831E-4 | 31 | 416 | 0 | 2.38635E-4 | 31 | 416 | 2 | 
j30_35_1.rcp | 1.22723E-4 | 18 | 264 | 0 | 1.54295E-4 | 18 | 264 | 0 | 1.92602E-4 | 18 | 264 | 0 | 1.3533E-4 | 18 | 264 | 0 | 
j30_35_2.rcp | 1.86289E-4 | 18 | 504 | 2 | 2.14502E-4 | 18 | 504 | 2 | 2.70282E-4 | 18 | 504 | 2 | 2.03472E-4 | 18 | 504 | 2 | 
j30_35_3.rcp | 2.81356E-4 | 36 | 589 | 2 | 3.05367E-4 | 36 | 589 | 4 | 4.02514E-4 | 36 | 589 | 4 | 2.96348E-4 | 36 | 589 | 4 | 
j30_35_4.rcp | 1.26543E-4 | 18 | 255 | 1 | 1.47624E-4 | 18 | 255 | 1 | 1.97971E-4 | 18 | 255 | 1 | 1.48716E-4 | 18 | 255 | 1 | 
j30_35_5.rcp | 2.32232E-4 | 36 | 556 | 1 | 2.74193E-4 | 36 | 556 | 1 | 3.58112E-4 | 36 | 556 | 1 | 3.22608E-4 | 36 | 556 | 1 | 
j30_35_6.rcp | 2.30478E-4 | 34 | 284 | 1 | 2.33744E-4 | 34 | 284 | 2 | 3.04345E-4 | 34 | 284 | 2 | 2.16603E-4 | 34 | 284 | 3 | 
j30_35_7.rcp | 1.58694E-4 | 18 | 438 | 2 | 1.86154E-4 | 18 | 438 | 2 | 2.38793E-4 | 18 | 438 | 2 | 1.80504E-4 | 18 | 438 | 2 | 
j30_35_8.rcp | 2.19296E-4 | 18 | 683 | 0 | 1.80416E-4 | 18 | 683 | 1 | 2.45065E-4 | 18 | 683 | 1 | 1.74257E-4 | 18 | 683 | 1 | 
j30_35_9.rcp | 1.31444E-4 | 18 | 502 | 0 | 1.30295E-4 | 18 | 502 | 1 | 1.71037E-4 | 18 | 502 | 1 | 1.27747E-4 | 18 | 502 | 1 | 
j30_35_10.rcp | 1.13754E-4 | 18 | 430 | 0 | 1.30524E-4 | 18 | 430 | 0 | 1.7388E-4 | 18 | 430 | 0 | 1.27441E-4 | 18 | 430 | 0 | 
j30_36_1.rcp | 1.35245E-4 | 18 | 509 | 1 | 1.7088E-4 | 18 | 509 | 1 | 2.18907E-4 | 18 | 509 | 1 | 1.5251E-4 | 18 | 509 | 1 | 
j30_36_2.rcp | 1.32123E-4 | 18 | 403 | 0 | 1.46194E-4 | 18 | 403 | 0 | 1.94838E-4 | 18 | 403 | 0 | 1.40399E-4 | 18 | 403 | 0 | 
j30_36_3.rcp | 1.51427E-4 | 18 | 710 | 0 | 1.80512E-4 | 18 | 710 | 0 | 2.40824E-4 | 18 | 710 | 0 | 1.72313E-4 | 18 | 710 | 0 | 
j30_36_4.rcp | 1.04392E-4 | 18 | 438 | 0 | 1.18391E-4 | 18 | 438 | 0 | 1.53648E-4 | 18 | 438 | 0 | 1.42978E-4 | 18 | 438 | 0 | 
