Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_15_2.rcp | 6.18602E-4 | 11 | 481 | 0 | 7.64471E-4 | 11 | 481 | 0 | 0.001131065 | 11 | 481 | 0 | 7.57782E-4 | 11 | 481 | 0 | 
j30_15_3.rcp | 0.001473036 | 12 | 260 | 0 | 0.001471066 | 12 | 260 | 2 | 0.002591983 | 12 | 260 | 2 | 0.001444153 | 12 | 260 | 3 | 
j30_15_4.rcp | 9.99725E-4 | 14 | 253 | 0 | 0.001047292 | 14 | 253 | 2 | 0.001658918 | 14 | 253 | 2 | 0.001093308 | 14 | 253 | 2 | 
j30_15_5.rcp | 0.00114414 | 12 | 588 | 0 | 0.001271787 | 12 | 588 | 1 | 0.001677258 | 12 | 588 | 1 | 0.001089238 | 12 | 588 | 1 | 
j30_15_6.rcp | 7.1116E-4 | 13 | 679 | 0 | 9.11813E-4 | 13 | 679 | 1 | 0.001188143 | 13 | 679 | 1 | 8.15596E-4 | 13 | 679 | 1 | 
j30_15_7.rcp | 0.001105874 | 14 | 302 | 0 | 0.001289915 | 14 | 302 | 2 | 0.001946734 | 14 | 302 | 2 | 0.001337381 | 14 | 302 | 3 | 
j30_15_8.rcp | 7.72201E-4 | 12 | 576 | 0 | 9.41609E-4 | 12 | 576 | 1 | 0.001414851 | 12 | 576 | 1 | 8.69274E-4 | 12 | 576 | 4 | 
j30_15_9.rcp | 0.003680689 | 44 | 333 | 0 | 0.003997282 | 44 | 333 | 4 | 0.006382446 | 44 | 333 | 4 | 0.004074022 | 44 | 333 | 8 | 
j30_15_10.rcp | 6.09328E-4 | 12 | 523 | 0 | 7.33798E-4 | 12 | 523 | 0 | 0.001053576 | 12 | 523 | 0 | 6.5788E-4 | 12 | 523 | 0 | 
j30_16_1.rcp | 9.02781E-4 | 10 | 318 | 0 | 0.00109707 | 10 | 318 | 3 | 0.001600375 | 10 | 318 | 3 | 9.56275E-4 | 10 | 318 | 2 | 
j30_16_2.rcp | 5.53945E-4 | 10 | 510 | 0 | 6.32734E-4 | 10 | 510 | 0 | 9.11503E-4 | 10 | 510 | 0 | 6.44451E-4 | 10 | 510 | 0 | 
j30_16_3.rcp | 7.43357E-4 | 14 | 255 | 0 | 8.34913E-4 | 14 | 255 | 0 | 0.001226656 | 14 | 255 | 0 | 8.31757E-4 | 14 | 255 | 0 | 
j30_16_4.rcp | 6.59675E-4 | 13 | 304 | 0 | 7.67456E-4 | 13 | 304 | 0 | 0.001166556 | 13 | 304 | 0 | 6.97366E-4 | 13 | 304 | 0 | 
j30_16_5.rcp | 7.17696E-4 | 13 | 287 | 0 | 8.18619E-4 | 13 | 287 | 0 | 0.001210648 | 13 | 287 | 0 | 8.07208E-4 | 13 | 287 | 0 | 
j30_16_6.rcp | 8.02556E-4 | 12 | 382 | 0 | 7.7763E-4 | 12 | 382 | 0 | 0.001134313 | 12 | 382 | 0 | 7.17691E-4 | 12 | 382 | 0 | 
j30_16_7.rcp | 6.61008E-4 | 12 | 428 | 0 | 7.6615E-4 | 12 | 428 | 0 | 0.001127128 | 12 | 428 | 0 | 7.84993E-4 | 12 | 428 | 0 | 
j30_16_8.rcp | 6.60434E-4 | 12 | 326 | 0 | 7.16698E-4 | 12 | 326 | 1 | 0.001177691 | 12 | 326 | 1 | 7.47019E-4 | 12 | 326 | 1 | 
j30_16_9.rcp | 5.23061E-4 | 10 | 484 | 0 | 6.19426E-4 | 10 | 484 | 0 | 9.03002E-4 | 10 | 484 | 0 | 5.8924E-4 | 10 | 484 | 0 | 
j30_16_10.rcp | 6.15759E-4 | 12 | 381 | 0 | 7.72202E-4 | 12 | 381 | 0 | 0.001098258 | 12 | 381 | 0 | 8.46353E-4 | 12 | 381 | 0 | 
j30_17_1.rcp | 2.51656E-4 | 13 | 680 | 2 | 1.97543E-4 | 13 | 680 | 6 | 2.5129E-4 | 13 | 680 | 6 | 1.82649E-4 | 13 | 680 | 6 | 
j30_17_2.rcp | 2.31001E-4 | 13 | 589 | 3 | 2.07941E-4 | 13 | 589 | 5 | 2.46501E-4 | 13 | 589 | 5 | 1.90972E-4 | 13 | 589 | 5 | 
j30_17_3.rcp | 1.60388E-4 | 13 | 492 | 1 | 1.84366E-4 | 13 | 492 | 1 | 2.82176E-4 | 13 | 492 | 1 | 1.74244E-4 | 13 | 492 | 1 | 
j30_17_4.rcp | 1.85306E-4 | 11 | 481 | 3 | 1.94392E-4 | 11 | 481 | 5 | 2.54317E-4 | 11 | 481 | 5 | 2.04165E-4 | 11 | 481 | 5 | 
j30_17_5.rcp | 2.22477E-4 | 14 | 409 | 2 | 2.32402E-4 | 14 | 409 | 4 | 3.10261E-4 | 14 | 409 | 4 | 2.27011E-4 | 14 | 409 | 4 | 
j30_17_6.rcp | 1.66204E-4 | 12 | 489 | 3 | 1.62356E-4 | 12 | 489 | 4 | 2.05284E-4 | 12 | 489 | 4 | 1.64179E-4 | 12 | 489 | 4 | 
j30_17_7.rcp | 1.90052E-4 | 12 | 486 | 2 | 1.99818E-4 | 12 | 486 | 5 | 3.18127E-4 | 12 | 486 | 5 | 2.33904E-4 | 12 | 486 | 5 | 
j30_17_8.rcp | 0.001476943 | 101 | 390 | 6 | 0.002770414 | 212 | 390 | 23 | 0.00359338 | 212 | 390 | 23 | 0.003209969 | 212 | 390 | 26 | 
j30_17_9.rcp | 0.001209449 | 87 | 347 | 32 | 0.001253008 | 84 | 347 | 1 | 0.001813767 | 84 | 347 | 1 | 0.001230447 | 84 | 347 | 4 | 
j30_17_10.rcp | 2.55651E-4 | 10 | 409 | 3 | 2.09916E-4 | 10 | 409 | 7 | 2.54066E-4 | 10 | 409 | 7 | 2.00633E-4 | 10 | 409 | 7 | 
j30_18_1.rcp | 1.66594E-4 | 15 | 233 | 2 | 1.88257E-4 | 15 | 233 | 3 | 2.39317E-4 | 15 | 233 | 3 | 2.06575E-4 | 15 | 233 | 3 | 
j30_18_2.rcp | 2.017E-4 | 11 | 407 | 1 | 2.31494E-4 | 11 | 407 | 1 | 3.1232E-4 | 11 | 407 | 1 | 2.99755E-4 | 11 | 407 | 2 | 
j30_18_3.rcp | 2.21326E-4 | 10 | 432 | 1 | 2.2062E-4 | 10 | 432 | 2 | 2.21588E-4 | 10 | 432 | 2 | 1.66598E-4 | 10 | 432 | 2 | 
j30_18_4.rcp | 4.15053E-4 | 21 | 561 | 0 | 6.71279E-4 | 25 | 561 | 4 | 6.4005E-4 | 25 | 561 | 4 | 4.5034E-4 | 25 | 561 | 6 | 
j30_18_5.rcp | 1.74158E-4 | 11 | 504 | 0 | 2.07237E-4 | 11 | 504 | 0 | 2.91766E-4 | 11 | 504 | 0 | 2.60285E-4 | 11 | 504 | 0 | 
j30_18_6.rcp | 1.57301E-4 | 11 | 427 | 0 | 1.79373E-4 | 11 | 427 | 0 | 2.51778E-4 | 11 | 427 | 0 | 1.53823E-4 | 11 | 427 | 0 | 
j30_18_7.rcp | 1.99828E-4 | 12 | 333 | 1 | 2.15815E-4 | 12 | 333 | 3 | 3.05666E-4 | 12 | 333 | 3 | 2.03249E-4 | 12 | 333 | 4 | 
j30_18_8.rcp | 1.42411E-4 | 12 | 310 | 0 | 1.66991E-4 | 12 | 310 | 0 | 1.88757E-4 | 12 | 310 | 0 | 1.50565E-4 | 12 | 310 | 0 | 
j30_18_9.rcp | 4.7119E-4 | 32 | 385 | 12 | 7.59118E-4 | 52 | 385 | 15 | 0.001121627 | 52 | 385 | 15 | 8.96978E-4 | 58 | 385 | 14 | 
j30_18_10.rcp | 2.8426E-4 | 13 | 434 | 3 | 4.45647E-4 | 13 | 434 | 2 | 4.28432E-4 | 13 | 434 | 2 | 2.75853E-4 | 13 | 434 | 4 | 
j30_19_1.rcp | 1.92451E-4 | 12 | 281 | 1 | 1.77276E-4 | 12 | 281 | 2 | 2.26811E-4 | 12 | 281 | 2 | 1.5961E-4 | 12 | 281 | 2 | 
j30_19_2.rcp | 1.52932E-4 | 11 | 606 | 0 | 2.49283E-4 | 11 | 606 | 0 | 2.1415E-4 | 11 | 606 | 0 | 1.61306E-4 | 11 | 606 | 0 | 
j30_19_3.rcp | 2.27214E-4 | 12 | 688 | 2 | 2.27098E-4 | 12 | 688 | 3 | 2.54144E-4 | 12 | 688 | 3 | 2.32882E-4 | 12 | 688 | 3 | 
j30_19_4.rcp | 1.7917E-4 | 12 | 479 | 0 | 1.86658E-4 | 12 | 479 | 1 | 2.27206E-4 | 12 | 479 | 1 | 1.62508E-4 | 12 | 479 | 2 | 
j30_19_5.rcp | 1.99875E-4 | 13 | 310 | 1 | 2.26526E-4 | 13 | 310 | 1 | 2.86285E-4 | 13 | 310 | 1 | 2.20849E-4 | 13 | 310 | 1 | 
j30_19_6.rcp | 1.34157E-4 | 11 | 313 | 0 | 1.49649E-4 | 11 | 313 | 1 | 1.85384E-4 | 11 | 313 | 1 | 1.49061E-4 | 11 | 313 | 1 | 
j30_19_7.rcp | 1.70103E-4 | 13 | 368 | 1 | 0.001178294 | 13 | 368 | 2 | 2.55439E-4 | 13 | 368 | 2 | 2.03084E-4 | 13 | 368 | 2 | 
j30_19_8.rcp | 1.43852E-4 | 13 | 630 | 0 | 1.62658E-4 | 13 | 630 | 0 | 2.12693E-4 | 13 | 630 | 0 | 1.60082E-4 | 13 | 630 | 0 | 
j30_19_9.rcp | 2.07786E-4 | 14 | 340 | 2 | 3.2786E-4 | 14 | 340 | 2 | 3.60511E-4 | 14 | 340 | 2 | 2.62367E-4 | 14 | 340 | 2 | 
j30_19_10.rcp | 2.07745E-4 | 11 | 532 | 1 | 2.28315E-4 | 11 | 532 | 1 | 2.69663E-4 | 11 | 532 | 1 | 2.04225E-4 | 11 | 532 | 1 | 
j30_20_1.rcp | 1.69826E-4 | 14 | 382 | 0 | 2.11882E-4 | 14 | 382 | 0 | 2.26522E-4 | 14 | 382 | 0 | 1.75612E-4 | 14 | 382 | 0 | 
j30_20_2.rcp | 1.76974E-4 | 11 | 475 | 3 | 2.18226E-4 | 11 | 475 | 3 | 2.75662E-4 | 11 | 475 | 4 | 2.86447E-4 | 11 | 475 | 4 | 
j30_20_3.rcp | 1.4477E-4 | 13 | 503 | 0 | 1.60893E-4 | 13 | 503 | 0 | 2.22665E-4 | 13 | 503 | 0 | 2.29141E-4 | 13 | 503 | 0 | 
j30_20_4.rcp | 1.82367E-4 | 12 | 409 | 1 | 2.34899E-4 | 12 | 409 | 1 | 1.97288E-4 | 12 | 409 | 1 | 1.68682E-4 | 12 | 409 | 1 | 
j30_20_5.rcp | 0.001359968 | 45 | 252 | 26 | 0.00204962 | 45 | 252 | 52 | 0.001803404 | 45 | 252 | 52 | 0.001464987 | 45 | 252 | 54 | 
j30_20_6.rcp | 1.78894E-4 | 13 | 311 | 1 | 1.82304E-4 | 13 | 311 | 1 | 2.28765E-4 | 13 | 311 | 1 | 1.94369E-4 | 13 | 311 | 1 | 
j30_20_7.rcp | 1.83013E-4 | 11 | 453 | 0 | 2.39361E-4 | 11 | 453 | 0 | 1.91616E-4 | 11 | 453 | 0 | 2.29962E-4 | 11 | 453 | 0 | 
j30_20_8.rcp | 2.14334E-4 | 12 | 559 | 0 | 1.69275E-4 | 12 | 559 | 0 | 2.09941E-4 | 12 | 559 | 0 | 1.76232E-4 | 12 | 559 | 0 | 
j30_20_9.rcp | 1.31627E-4 | 10 | 286 | 0 | 1.61276E-4 | 10 | 286 | 0 | 1.91175E-4 | 10 | 286 | 0 | 1.44818E-4 | 10 | 286 | 0 | 
j30_20_10.rcp | 1.44599E-4 | 11 | 403 | 0 | 1.53163E-4 | 11 | 403 | 0 | 2.07975E-4 | 11 | 403 | 0 | 1.62923E-4 | 11 | 403 | 0 | 
j30_21_1.rcp | 1.0401454 | 18498 | 705 | 21234 | 1.070808 | 18797 | 705 | 23157 | 1.5025119 | 18797 | 705 | 23157 | 1.0598379 | 18975 | 705 | 23759 | 
j30_21_2.rcp | 0.001072521 | 28 | 284 | 28 | 0.001226993 | 29 | 284 | 29 | 0.001666474 | 29 | 284 | 29 | 0.001236584 | 29 | 284 | 29 | 
j30_21_3.rcp | 0.023539152 | 743 | 762 | 492 | 0.02620096 | 524 | 762 | 267 | 0.036828857 | 524 | 762 | 267 | 0.02654694 | 524 | 762 | 269 | 
j30_21_4.rcp | 0.001180937 | 15 | 385 | 12 | 0.004065587 | 43 | 385 | 33 | 0.005173309 | 43 | 385 | 33 | 0.003290773 | 43 | 385 | 50 | 
j30_21_5.rcp | 6.6176E-4 | 13 | 636 | 4 | 7.49698E-4 | 13 | 636 | 7 | 0.001171425 | 13 | 636 | 7 | 7.31941E-4 | 13 | 636 | 7 | 
j30_21_6.rcp | 7.37478E-4 | 18 | 370 | 13 | 0.00174484 | 24 | 370 | 31 | 0.00223552 | 24 | 370 | 31 | 0.00146987 | 23 | 370 | 30 | 
j30_21_7.rcp | 0.024155764 | 1015 | 586 | 430 | 0.03373974 | 1027 | 586 | 365 | 0.060543448 | 1027 | 586 | 429 | 0.03187514 | 1064 | 586 | 351 | 
j30_21_8.rcp | 60.000008 | 2460418 | -1 | 2823345 | 60.000023 | 1532272 | -1 | 2650632 | 60.000027 | 1085845 | -1 | 1871104 | 60.000023 | 1529559 | -1 | 2940084 | 
j30_21_9.rcp | 0.014460874 | 201 | 425 | 260 | 0.03313425 | 662 | 425 | 456 | 0.045787733 | 662 | 425 | 456 | 0.030439898 | 662 | 425 | 472 | 
j30_21_10.rcp | 0.049871016 | 1025 | 781 | 993 | 0.063861296 | 1025 | 781 | 979 | 0.08026356 | 1025 | 781 | 979 | 0.06415328 | 1025 | 781 | 1048 | 
j30_22_1.rcp | 4.21673E-4 | 11 | 352 | 1 | 4.8813E-4 | 11 | 352 | 5 | 6.73688E-4 | 11 | 352 | 5 | 4.73436E-4 | 11 | 352 | 5 | 
j30_22_2.rcp | 3.22669E-4 | 13 | 309 | 0 | 3.99986E-4 | 13 | 309 | 2 | 5.17065E-4 | 13 | 309 | 2 | 3.5727E-4 | 13 | 309 | 2 | 
j30_22_3.rcp | 2.73709E-4 | 12 | 635 | 0 | 3.40751E-4 | 12 | 635 | 0 | 4.65262E-4 | 12 | 635 | 0 | 3.12772E-4 | 12 | 635 | 0 | 
j30_22_4.rcp | 3.92155E-4 | 12 | 328 | 0 | 3.8629E-4 | 12 | 328 | 1 | 5.34718E-4 | 12 | 328 | 1 | 4.04964E-4 | 12 | 328 | 1 | 
j30_22_5.rcp | 4.35465E-4 | 12 | 320 | 0 | 5.18706E-4 | 12 | 320 | 3 | 6.81582E-4 | 12 | 320 | 3 | 4.23455E-4 | 12 | 320 | 9 | 
j30_22_6.rcp | 0.001364475 | 26 | 507 | 0 | 7.87849E-4 | 26 | 507 | 5 | 0.001074789 | 26 | 507 | 5 | 7.30971E-4 | 26 | 507 | 5 | 
j30_22_7.rcp | 4.09464E-4 | 13 | 334 | 1 | 5.04761E-4 | 13 | 334 | 3 | 6.66116E-4 | 13 | 334 | 3 | 4.46583E-4 | 13 | 334 | 3 | 
j30_22_8.rcp | 2.3696E-4 | 12 | 460 | 0 | 2.85058E-4 | 12 | 460 | 1 | 3.82936E-4 | 12 | 460 | 1 | 2.73763E-4 | 12 | 460 | 1 | 
j30_22_9.rcp | 3.31003E-4 | 13 | 495 | 2 | 3.91305E-4 | 13 | 495 | 3 | 5.24261E-4 | 13 | 495 | 3 | 3.55614E-4 | 13 | 495 | 4 | 
j30_22_10.rcp | 3.45449E-4 | 11 | 409 | 0 | 4.37678E-4 | 11 | 409 | 2 | 5.75746E-4 | 11 | 409 | 2 | 4.03841E-4 | 11 | 409 | 2 | 
j30_23_1.rcp | 3.65577E-4 | 13 | 544 | 0 | 3.83886E-4 | 13 | 544 | 3 | 5.56997E-4 | 13 | 544 | 3 | 3.80567E-4 | 13 | 544 | 3 | 
j30_23_2.rcp | 3.07701E-4 | 14 | 503 | 0 | 3.73151E-4 | 14 | 503 | 0 | 5.12422E-4 | 14 | 503 | 0 | 3.5341E-4 | 14 | 503 | 0 | 
j30_23_3.rcp | 4.8787E-4 | 11 | 385 | 1 | 5.85745E-4 | 11 | 385 | 1 | 7.77505E-4 | 11 | 385 | 1 | 5.27789E-4 | 11 | 385 | 2 | 
j30_23_4.rcp | 6.95488E-4 | 11 | 461 | 5 | 7.46343E-4 | 11 | 461 | 8 | 0.001019336 | 11 | 461 | 8 | 6.99308E-4 | 11 | 461 | 8 | 
j30_23_5.rcp | 4.60398E-4 | 13 | 363 | 1 | 5.62681E-4 | 13 | 363 | 4 | 7.94149E-4 | 13 | 363 | 4 | 5.12848E-4 | 13 | 363 | 4 | 
j30_23_6.rcp | 3.62431E-4 | 11 | 302 | 0 | 4.46828E-4 | 11 | 302 | 1 | 6.30976E-4 | 11 | 302 | 1 | 5.2775E-4 | 11 | 302 | 1 | 
j30_23_7.rcp | 4.7192E-4 | 12 | 535 | 1 | 5.39401E-4 | 12 | 535 | 3 | 7.18349E-4 | 12 | 535 | 3 | 4.86858E-4 | 12 | 535 | 3 | 
j30_23_8.rcp | 2.25775E-4 | 11 | 384 | 0 | 2.70581E-4 | 11 | 384 | 0 | 3.60251E-4 | 11 | 384 | 0 | 2.54479E-4 | 11 | 384 | 0 | 
j30_23_9.rcp | 7.63103E-4 | 21 | 477 | 5 | 0.001159939 | 27 | 477 | 10 | 0.001810946 | 27 | 477 | 10 | 0.001615308 | 34 | 477 | 13 | 
j30_23_10.rcp | 4.02441E-4 | 13 | 518 | 1 | 5.05213E-4 | 13 | 518 | 1 | 6.54497E-4 | 13 | 518 | 1 | 4.39067E-4 | 13 | 518 | 2 | 
j30_24_1.rcp | 3.06238E-4 | 11 | 432 | 0 | 3.75276E-4 | 11 | 432 | 0 | 5.00369E-4 | 11 | 432 | 0 | 3.7225E-4 | 11 | 432 | 0 | 
j30_24_2.rcp | 8.73263E-4 | 31 | 278 | 0 | 0.001137817 | 31 | 278 | 2 | 0.001582815 | 31 | 278 | 2 | 0.001062302 | 31 | 278 | 2 | 
j30_24_3.rcp | 8.14474E-4 | 18 | 458 | 2 | 0.006496911 | 88 | 458 | 6 | 0.008439276 | 88 | 458 | 6 | 0.00528768 | 87 | 458 | 7 | 
j30_24_4.rcp | 4.1144E-4 | 12 | 411 | 0 | 3.55498E-4 | 12 | 411 | 0 | 4.81196E-4 | 12 | 411 | 0 | 3.14695E-4 | 12 | 411 | 0 | 
j30_24_5.rcp | 3.3165E-4 | 12 | 613 | 0 | 3.90172E-4 | 12 | 613 | 1 | 5.78368E-4 | 12 | 613 | 1 | 3.58856E-4 | 12 | 613 | 1 | 
j30_24_6.rcp | 2.69035E-4 | 9 | 465 | 0 | 3.38017E-4 | 9 | 465 | 0 | 5.05701E-4 | 9 | 465 | 0 | 3.0867E-4 | 9 | 465 | 0 | 
j30_24_7.rcp | 3.55232E-4 | 13 | 511 | 0 | 4.3022E-4 | 13 | 511 | 1 | 6.21112E-4 | 13 | 511 | 1 | 4.10445E-4 | 13 | 511 | 1 | 
j30_24_8.rcp | 3.43991E-4 | 12 | 309 | 0 | 4.19543E-4 | 12 | 309 | 0 | 5.28592E-4 | 12 | 309 | 0 | 3.62587E-4 | 12 | 309 | 0 | 
j30_24_9.rcp | 2.78178E-4 | 12 | 508 | 0 | 3.28152E-4 | 12 | 508 | 0 | 4.55623E-4 | 12 | 508 | 0 | 3.85461E-4 | 12 | 508 | 0 | 
j30_24_10.rcp | 5.04684E-4 | 12 | 405 | 0 | 4.32038E-4 | 12 | 405 | 0 | 5.75969E-4 | 12 | 405 | 0 | 3.48454E-4 | 12 | 405 | 0 | 
j30_25_1.rcp | 60.000698 | 804460 | -1 | 544553 | 60.000053 | 806146 | -1 | 99138 | 60.000053 | 521440 | -1 | 305962 | 60.00004 | 1018243 | -1 | 930367 | 
j30_25_2.rcp | 60.000027 | 1081999 | -1 | 731390 | 60.00002 | 1041564 | -1 | 1007451 | 60.000015 | 677485 | -1 | 771041 | 60.000046 | 1363528 | -1 | 1290386 | 
j30_25_3.rcp | 60.00001 | 1272965 | -1 | 1150817 | 60.0001 | 744745 | -1 | 1127423 | 60.000008 | 459285 | -1 | 801947 | 60.000023 | 676679 | -1 | 873414 | 
j30_25_4.rcp | 0.07763067 | 826 | 574 | 1195 | 0.1514391 | 1222 | 574 | 1553 | 0.21391365 | 1222 | 574 | 1553 | 0.1495146 | 1222 | 574 | 1628 | 
j30_25_5.rcp | 43.043728 | 274896 | 720 | 498480 | 58.004227 | 421934 | 720 | 961327 | 60.000275 | 293408 | -1 | 731375 | 60.000317 | 435407 | -1 | 1081551 | 
j30_25_6.rcp | 60.00012 | 590878 | -1 | 345042 | 60.000126 | 416522 | -1 | 405948 | 60.00012 | 307407 | -1 | 305825 | 60.00006 | 504641 | -1 | 534442 | 
j30_25_7.rcp | 12.8155575 | 95824 | 762 | 71020 | 7.5577383 | 43263 | 762 | 30043 | 10.404398 | 43263 | 762 | 30049 | 1.9719435 | 15677 | 762 | 16925 | 
j30_25_8.rcp | 60.00002 | 770003 | -1 | 1122048 | 60.000053 | 448226 | -1 | 928833 | 60.000053 | 302102 | -1 | 405218 | 60.000072 | 629076 | -1 | 1357520 | 
j30_25_9.rcp | 0.19827557 | 2327 | 585 | 747 | 1.2104038 | 9241 | 585 | 4323 | 1.6580217 | 9241 | 585 | 5913 | 0.61495477 | 4995 | 585 | 4390 | 
j30_25_10.rcp | 0.010842957 | 105 | 407 | 65 | 0.009951655 | 104 | 407 | 58 | 0.013758706 | 104 | 407 | 57 | 0.007316138 | 104 | 407 | 99 | 
j30_26_1.rcp | 0.003891188 | 67 | 413 | 5 | 0.003079972 | 34 | 413 | 12 | 0.004435244 | 34 | 413 | 12 | 0.012267636 | 176 | 413 | 149 | 
j30_26_2.rcp | 5.01455E-4 | 11 | 353 | 0 | 5.85841E-4 | 11 | 353 | 2 | 8.56464E-4 | 11 | 353 | 2 | 5.7278E-4 | 11 | 353 | 2 | 
j30_26_3.rcp | 6.42764E-4 | 10 | 738 | 0 | 6.55405E-4 | 10 | 738 | 4 | 9.51238E-4 | 10 | 738 | 4 | 5.91156E-4 | 10 | 738 | 5 | 
j30_26_4.rcp | 5.85081E-4 | 13 | 421 | 0 | 7.14985E-4 | 13 | 421 | 0 | 0.002017889 | 13 | 421 | 0 | 6.81458E-4 | 13 | 421 | 1 | 
j30_26_5.rcp | 8.85138E-4 | 12 | 436 | 2 | 0.001063924 | 12 | 436 | 4 | 0.001488563 | 12 | 436 | 4 | 9.67762E-4 | 12 | 436 | 6 | 
j30_26_6.rcp | 0.072592035 | 723 | 436 | 7 | 0.07676389 | 723 | 436 | 41 | 0.11148779 | 723 | 436 | 41 | 0.05827687 | 723 | 436 | 374 | 
j30_26_7.rcp | 9.09515E-4 | 13 | 464 | 1 | 9.08755E-4 | 13 | 464 | 2 | 0.001344426 | 13 | 464 | 2 | 8.95279E-4 | 13 | 464 | 2 | 
j30_26_8.rcp | 0.027102068 | 286 | 216 | 142 | 0.024611048 | 308 | 216 | 203 | 0.039733183 | 308 | 216 | 203 | 0.024989499 | 308 | 216 | 207 | 
j30_26_9.rcp | 60.00004 | 1006297 | -1 | 2 | 44.045975 | 767522 | 387 | 91408 | 60.000103 | 635539 | -1 | 75252 | 60.000034 | 864803 | -1 | 692886 | 
j30_26_10.rcp | 20.104057 | 132739 | 534 | 0 | 35.987785 | 264506 | 534 | 210776 | 53.86142 | 264506 | 534 | 210776 | 34.25949 | 264506 | 534 | 263072 | 
j30_27_1.rcp | 7.881E-4 | 11 | 354 | 3 | 8.60656E-4 | 11 | 354 | 5 | 0.001285951 | 11 | 354 | 5 | 7.25421E-4 | 11 | 354 | 8 | 
j30_27_2.rcp | 4.53218E-4 | 11 | 615 | 0 | 5.50154E-4 | 11 | 615 | 0 | 7.63221E-4 | 11 | 615 | 0 | 5.49037E-4 | 11 | 615 | 0 | 
j30_27_3.rcp | 6.74373E-4 | 11 | 276 | 0 | 0.001684871 | 11 | 276 | 3 | 0.001186591 | 11 | 276 | 3 | 8.59636E-4 | 11 | 276 | 3 | 
j30_27_4.rcp | 60.000042 | 895825 | -1 | 209903 | 60.000053 | 701964 | -1 | 166866 | 60.00018 | 443825 | -1 | 101762 | 60.00004 | 723704 | -1 | 213421 | 
j30_27_5.rcp | 5.27088E-4 | 12 | 459 | 0 | 6.26543E-4 | 12 | 459 | 1 | 9.0722E-4 | 12 | 459 | 1 | 5.95753E-4 | 12 | 459 | 1 | 
j30_27_6.rcp | 5.6115E-4 | 12 | 505 | 1 | 6.36066E-4 | 12 | 505 | 2 | 9.30793E-4 | 12 | 505 | 2 | 5.99383E-4 | 12 | 505 | 2 | 
j30_27_7.rcp | 5.46912E-4 | 11 | 360 | 0 | 7.35435E-4 | 11 | 360 | 2 | 0.001072504 | 11 | 360 | 2 | 6.54684E-4 | 11 | 360 | 3 | 
j30_27_8.rcp | 7.48393E-4 | 11 | 412 | 1 | 8.94562E-4 | 11 | 412 | 3 | 0.001292823 | 11 | 412 | 3 | 8.30599E-4 | 11 | 412 | 3 | 
j30_27_9.rcp | 5.31124E-4 | 12 | 417 | 0 | 6.24645E-4 | 12 | 417 | 1 | 9.27137E-4 | 12 | 417 | 1 | 6.24965E-4 | 12 | 417 | 1 | 
j30_27_10.rcp | 9.48059E-4 | 13 | 361 | 0 | 9.52278E-4 | 13 | 361 | 2 | 0.001411854 | 13 | 361 | 2 | 8.68458E-4 | 13 | 361 | 3 | 
j30_28_1.rcp | 5.4703E-4 | 13 | 347 | 0 | 6.28545E-4 | 13 | 347 | 0 | 9.2512E-4 | 13 | 347 | 0 | 5.71766E-4 | 13 | 347 | 0 | 
j30_28_2.rcp | 4.41693E-4 | 10 | 371 | 0 | 5.77512E-4 | 10 | 371 | 0 | 7.98642E-4 | 10 | 371 | 0 | 5.26665E-4 | 10 | 371 | 0 | 
j30_28_3.rcp | 5.48171E-4 | 11 | 402 | 0 | 6.66043E-4 | 11 | 402 | 1 | 9.81425E-4 | 11 | 402 | 1 | 6.24332E-4 | 11 | 402 | 1 | 
j30_28_4.rcp | 5.41091E-4 | 13 | 314 | 0 | 6.15138E-4 | 13 | 314 | 1 | 9.05949E-4 | 13 | 314 | 1 | 5.4202E-4 | 13 | 314 | 1 | 
j30_28_5.rcp | 5.29428E-4 | 12 | 439 | 0 | 6.16076E-4 | 12 | 439 | 1 | 0.002011621 | 12 | 439 | 1 | 6.05516E-4 | 12 | 439 | 1 | 
j30_28_6.rcp | 5.04212E-4 | 12 | 446 | 0 | 6.03836E-4 | 12 | 446 | 0 | 8.89969E-4 | 12 | 446 | 0 | 6.10441E-4 | 12 | 446 | 0 | 
j30_28_7.rcp | 5.26716E-4 | 13 | 311 | 0 | 6.54676E-4 | 13 | 311 | 0 | 9.40112E-4 | 13 | 311 | 0 | 6.25278E-4 | 13 | 311 | 0 | 
j30_28_8.rcp | 5.15592E-4 | 13 | 727 | 0 | 6.33118E-4 | 13 | 727 | 0 | 9.05516E-4 | 13 | 727 | 0 | 5.79076E-4 | 13 | 727 | 0 | 
j30_28_9.rcp | 4.95428E-4 | 11 | 532 | 0 | 5.98518E-4 | 11 | 532 | 0 | 0.0011069 | 11 | 532 | 0 | 8.54741E-4 | 11 | 532 | 2 | 
j30_28_10.rcp | 5.34021E-4 | 12 | 533 | 0 | 7.01328E-4 | 12 | 533 | 0 | 9.76735E-4 | 12 | 533 | 0 | 5.64531E-4 | 12 | 533 | 0 | 
j30_29_1.rcp | 60.00024 | 438249 | -1 | 153523 | 60.00009 | 623660 | -1 | 276660 | 60.000008 | 437627 | -1 | 203644 | 60.00007 | 561354 | -1 | 174846 | 
