Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_14_7.rcp | 0.001179076 | 18 | 386 | 0 | 0.001386538 | 18 | 386 | 1 | 0.002152937 | 18 | 386 | 1 | 0.001105759 | 18 | 386 | 4 | 
j30_14_8.rcp | 0.001074998 | 18 | 532 | 0 | 0.001331757 | 18 | 532 | 0 | 0.001990161 | 18 | 532 | 0 | 0.001078467 | 18 | 532 | 2 | 
j30_14_9.rcp | 0.003271269 | 38 | 433 | 2 | 0.003741855 | 38 | 433 | 5 | 0.005749159 | 38 | 433 | 5 | 0.004156243 | 38 | 433 | 8 | 
j30_14_10.rcp | 0.002766211 | 36 | 265 | 2 | 0.003256133 | 36 | 265 | 4 | 0.005221411 | 36 | 265 | 4 | 0.002768289 | 36 | 265 | 10 | 
j30_15_1.rcp | 0.003128211 | 54 | 338 | 0 | 0.003529025 | 54 | 338 | 1 | 0.005513393 | 54 | 338 | 1 | 0.003192989 | 54 | 338 | 4 | 
j30_15_2.rcp | 8.82536E-4 | 18 | 481 | 0 | 0.001073467 | 18 | 481 | 0 | 0.001611835 | 18 | 481 | 0 | 9.29602E-4 | 18 | 481 | 0 | 
j30_15_3.rcp | 0.005069644 | 54 | 260 | 0 | 0.004741354 | 54 | 260 | 3 | 0.006665219 | 54 | 260 | 3 | 0.003523659 | 54 | 260 | 19 | 
j30_15_4.rcp | 0.00100433 | 18 | 253 | 0 | 0.001053034 | 18 | 253 | 0 | 0.001724344 | 18 | 253 | 0 | 9.25908E-4 | 18 | 253 | 0 | 
j30_15_5.rcp | 0.001389748 | 18 | 588 | 0 | 0.002081967 | 18 | 588 | 0 | 0.003476725 | 18 | 588 | 0 | 0.001825707 | 18 | 588 | 2 | 
j30_15_6.rcp | 0.001093883 | 18 | 679 | 0 | 0.001304043 | 18 | 679 | 1 | 0.001744184 | 18 | 679 | 1 | 9.84019E-4 | 18 | 679 | 1 | 
j30_15_7.rcp | 0.003163966 | 54 | 302 | 0 | 0.004795162 | 54 | 302 | 0 | 0.005777932 | 54 | 302 | 0 | 0.003445821 | 54 | 302 | 7 | 
j30_15_8.rcp | 0.001041614 | 18 | 576 | 1 | 0.001301761 | 18 | 576 | 1 | 0.00196055 | 18 | 576 | 1 | 0.001082284 | 18 | 576 | 3 | 
j30_15_9.rcp | 0.002793297 | 36 | 333 | 0 | 0.003191002 | 36 | 333 | 2 | 0.004947687 | 36 | 333 | 2 | 0.002796822 | 36 | 333 | 5 | 
j30_15_10.rcp | 8.6139E-4 | 18 | 523 | 0 | 0.001121593 | 18 | 523 | 0 | 0.001619191 | 18 | 523 | 0 | 9.68115E-4 | 18 | 523 | 0 | 
j30_16_1.rcp | 0.00232717 | 36 | 318 | 0 | 0.002723225 | 36 | 318 | 2 | 0.004196843 | 36 | 318 | 2 | 0.002433941 | 36 | 318 | 3 | 
j30_16_2.rcp | 9.40632E-4 | 18 | 510 | 0 | 0.001125922 | 18 | 510 | 0 | 0.001671978 | 18 | 510 | 0 | 0.001005749 | 18 | 510 | 0 | 
j30_16_3.rcp | 8.41856E-4 | 18 | 255 | 0 | 9.6844E-4 | 18 | 255 | 0 | 0.00150022 | 18 | 255 | 0 | 8.42668E-4 | 18 | 255 | 0 | 
j30_16_4.rcp | 8.53487E-4 | 18 | 304 | 0 | 0.001038493 | 18 | 304 | 0 | 0.001582687 | 18 | 304 | 0 | 9.06258E-4 | 18 | 304 | 0 | 
j30_16_5.rcp | 9.55037E-4 | 18 | 287 | 0 | 0.001107702 | 18 | 287 | 0 | 0.00168248 | 18 | 287 | 0 | 0.001079977 | 18 | 287 | 0 | 
j30_16_6.rcp | 9.72802E-4 | 18 | 382 | 0 | 0.001135891 | 18 | 382 | 0 | 0.001613348 | 18 | 382 | 0 | 8.63832E-4 | 18 | 382 | 0 | 
j30_16_7.rcp | 9.11157E-4 | 18 | 428 | 0 | 0.001086179 | 18 | 428 | 0 | 0.00249695 | 18 | 428 | 0 | 9.55436E-4 | 18 | 428 | 0 | 
j30_16_8.rcp | 0.001054115 | 18 | 326 | 0 | 0.001161105 | 18 | 326 | 0 | 0.001698881 | 18 | 326 | 0 | 8.84205E-4 | 18 | 326 | 0 | 
j30_16_9.rcp | 8.59797E-4 | 18 | 484 | 0 | 0.001048613 | 18 | 484 | 0 | 0.001567162 | 18 | 484 | 0 | 9.27037E-4 | 18 | 484 | 0 | 
j30_16_10.rcp | 8.45215E-4 | 18 | 381 | 0 | 0.001043883 | 18 | 381 | 0 | 0.001581334 | 18 | 381 | 0 | 9.52298E-4 | 18 | 381 | 0 | 
j30_17_1.rcp | 1.59993E-4 | 18 | 680 | 2 | 1.57006E-4 | 18 | 680 | 3 | 2.05216E-4 | 18 | 680 | 3 | 1.78071E-4 | 18 | 680 | 3 | 
j30_17_2.rcp | 2.65894E-4 | 36 | 589 | 3 | 2.99828E-4 | 36 | 589 | 3 | 3.83438E-4 | 36 | 589 | 3 | 2.89804E-4 | 36 | 589 | 3 | 
j30_17_3.rcp | 1.50795E-4 | 18 | 492 | 1 | 1.73162E-4 | 18 | 492 | 1 | 2.27741E-4 | 18 | 492 | 1 | 1.68755E-4 | 18 | 492 | 1 | 
j30_17_4.rcp | 1.62929E-4 | 18 | 481 | 3 | 1.83125E-4 | 18 | 481 | 4 | 2.34099E-4 | 18 | 481 | 4 | 1.72422E-4 | 18 | 481 | 4 | 
j30_17_5.rcp | 1.91084E-4 | 18 | 409 | 1 | 1.92767E-4 | 18 | 409 | 4 | 2.50466E-4 | 18 | 409 | 4 | 1.87367E-4 | 18 | 409 | 5 | 
j30_17_6.rcp | 1.35363E-4 | 18 | 489 | 1 | 1.40941E-4 | 18 | 489 | 2 | 1.85026E-4 | 18 | 489 | 2 | 1.40721E-4 | 18 | 489 | 2 | 
j30_17_7.rcp | 1.67133E-4 | 18 | 486 | 2 | 1.81249E-4 | 18 | 486 | 4 | 2.37277E-4 | 18 | 486 | 4 | 1.75575E-4 | 18 | 486 | 4 | 
j30_17_8.rcp | 5.09886E-4 | 42 | 390 | 6 | 5.93616E-4 | 42 | 390 | 9 | 7.52517E-4 | 42 | 390 | 9 | 5.04332E-4 | 42 | 390 | 15 | 
j30_17_9.rcp | 1.86022E-4 | 18 | 347 | 1 | 2.082E-4 | 18 | 347 | 2 | 2.80861E-4 | 18 | 347 | 2 | 1.90241E-4 | 18 | 347 | 2 | 
j30_17_10.rcp | 1.76959E-4 | 18 | 409 | 2 | 1.68606E-4 | 18 | 409 | 4 | 2.17141E-4 | 18 | 409 | 4 | 1.605E-4 | 18 | 409 | 4 | 
j30_18_1.rcp | 1.19466E-4 | 18 | 233 | 1 | 1.33556E-4 | 18 | 233 | 1 | 1.85275E-4 | 18 | 233 | 1 | 1.30025E-4 | 18 | 233 | 1 | 
j30_18_2.rcp | 1.73565E-4 | 18 | 407 | 1 | 2.05481E-4 | 18 | 407 | 1 | 2.72234E-4 | 18 | 407 | 1 | 1.91743E-4 | 18 | 407 | 2 | 
j30_18_3.rcp | 1.42704E-4 | 18 | 432 | 0 | 1.46863E-4 | 18 | 432 | 1 | 1.90358E-4 | 18 | 432 | 1 | 1.43727E-4 | 18 | 432 | 1 | 
j30_18_4.rcp | 1.73453E-4 | 18 | 561 | 2 | 2.02504E-4 | 18 | 561 | 3 | 2.57339E-4 | 18 | 561 | 3 | 2.01752E-4 | 18 | 561 | 3 | 
j30_18_5.rcp | 1.43824E-4 | 18 | 504 | 0 | 1.6487E-4 | 18 | 504 | 1 | 2.20587E-4 | 18 | 504 | 1 | 1.57833E-4 | 18 | 504 | 1 | 
j30_18_6.rcp | 1.47345E-4 | 18 | 427 | 0 | 1.54144E-4 | 18 | 427 | 0 | 2.01865E-4 | 18 | 427 | 0 | 1.47084E-4 | 18 | 427 | 0 | 
j30_18_7.rcp | 1.22257E-4 | 18 | 333 | 1 | 1.38601E-4 | 18 | 333 | 1 | 1.77051E-4 | 18 | 333 | 1 | 1.36222E-4 | 18 | 333 | 1 | 
j30_18_8.rcp | 1.22008E-4 | 18 | 310 | 0 | 1.38245E-4 | 18 | 310 | 0 | 1.77187E-4 | 18 | 310 | 0 | 1.34415E-4 | 18 | 310 | 0 | 
j30_18_9.rcp | 4.65618E-4 | 50 | 385 | 10 | 5.48468E-4 | 50 | 385 | 14 | 7.11456E-4 | 50 | 385 | 14 | 5.43847E-4 | 50 | 385 | 14 | 
j30_18_10.rcp | 3.39674E-4 | 38 | 434 | 4 | 3.88694E-4 | 38 | 434 | 3 | 5.04451E-4 | 38 | 434 | 3 | 3.93902E-4 | 38 | 434 | 4 | 
j30_19_1.rcp | 2.30029E-4 | 30 | 281 | 3 | 2.61767E-4 | 30 | 281 | 4 | 3.51975E-4 | 30 | 281 | 4 | 2.46566E-4 | 30 | 281 | 4 | 
j30_19_2.rcp | 1.76187E-4 | 18 | 606 | 0 | 1.99778E-4 | 18 | 606 | 0 | 2.62748E-4 | 18 | 606 | 0 | 1.85844E-4 | 18 | 606 | 0 | 
j30_19_3.rcp | 6.36987E-4 | 50 | 688 | 8 | 5.01585E-4 | 50 | 688 | 10 | 6.39867E-4 | 50 | 688 | 10 | 4.60949E-4 | 50 | 688 | 10 | 
j30_19_4.rcp | 1.52871E-4 | 18 | 479 | 0 | 1.49696E-4 | 18 | 479 | 2 | 1.93151E-4 | 18 | 479 | 2 | 1.46332E-4 | 18 | 479 | 2 | 
j30_19_5.rcp | 3.21777E-4 | 36 | 310 | 1 | 3.9099E-4 | 36 | 310 | 1 | 4.64895E-4 | 36 | 310 | 1 | 3.41067E-4 | 36 | 310 | 5 | 
j30_19_6.rcp | 1.28025E-4 | 18 | 313 | 0 | 1.42325E-4 | 18 | 313 | 1 | 1.86271E-4 | 18 | 313 | 1 | 1.39495E-4 | 18 | 313 | 1 | 
j30_19_7.rcp | 1.34764E-4 | 18 | 368 | 1 | 1.54708E-4 | 18 | 368 | 2 | 1.96643E-4 | 18 | 368 | 2 | 1.48939E-4 | 18 | 368 | 2 | 
j30_19_8.rcp | 2.44065E-4 | 36 | 630 | 0 | 2.78172E-4 | 36 | 630 | 1 | 3.71182E-4 | 36 | 630 | 1 | 2.71995E-4 | 36 | 630 | 1 | 
j30_19_9.rcp | 1.50113E-4 | 18 | 340 | 2 | 1.70044E-4 | 18 | 340 | 2 | 2.19623E-4 | 18 | 340 | 2 | 1.66466E-4 | 18 | 340 | 2 | 
j30_19_10.rcp | 1.55182E-4 | 18 | 532 | 0 | 1.71034E-4 | 18 | 532 | 1 | 2.25274E-4 | 18 | 532 | 1 | 1.64782E-4 | 18 | 532 | 1 | 
j30_20_1.rcp | 1.74241E-4 | 18 | 382 | 0 | 1.52321E-4 | 18 | 382 | 0 | 1.92325E-4 | 18 | 382 | 0 | 1.4572E-4 | 18 | 382 | 0 | 
j30_20_2.rcp | 1.41435E-4 | 18 | 475 | 1 | 1.59743E-4 | 18 | 475 | 1 | 2.12517E-4 | 18 | 475 | 1 | 1.87172E-4 | 18 | 475 | 1 | 
j30_20_3.rcp | 1.48236E-4 | 18 | 503 | 0 | 1.56651E-4 | 18 | 503 | 0 | 2.0135E-4 | 18 | 503 | 0 | 1.5061E-4 | 18 | 503 | 0 | 
j30_20_4.rcp | 1.36243E-4 | 18 | 409 | 0 | 1.4654E-4 | 18 | 409 | 0 | 1.89958E-4 | 18 | 409 | 0 | 1.41779E-4 | 18 | 409 | 0 | 
j30_20_5.rcp | 3.56743E-4 | 40 | 252 | 5 | 3.74717E-4 | 40 | 252 | 8 | 4.74898E-4 | 40 | 252 | 8 | 3.59272E-4 | 40 | 252 | 8 | 
j30_20_6.rcp | 1.3203E-4 | 18 | 311 | 0 | 1.41437E-4 | 18 | 311 | 0 | 1.82221E-4 | 18 | 311 | 0 | 1.42219E-4 | 18 | 311 | 0 | 
j30_20_7.rcp | 1.38393E-4 | 18 | 453 | 0 | 1.45036E-4 | 18 | 453 | 0 | 1.88805E-4 | 18 | 453 | 0 | 1.40969E-4 | 18 | 453 | 0 | 
j30_20_8.rcp | 1.3476E-4 | 18 | 559 | 0 | 1.5188E-4 | 18 | 559 | 0 | 1.94355E-4 | 18 | 559 | 0 | 1.45742E-4 | 18 | 559 | 0 | 
j30_20_9.rcp | 1.30825E-4 | 18 | 286 | 0 | 1.45224E-4 | 18 | 286 | 0 | 1.89287E-4 | 18 | 286 | 0 | 1.40814E-4 | 18 | 286 | 0 | 
j30_20_10.rcp | 1.24974E-4 | 18 | 403 | 0 | 1.38851E-4 | 18 | 403 | 0 | 1.8209E-4 | 18 | 403 | 0 | 1.36182E-4 | 18 | 403 | 0 | 
j30_21_1.rcp | 600.00006 | 14589230 | -1 | 17295556 | 600.0 | 21515951 | -1 | 27907697 | 600.00006 | 15549093 | -1 | 20148035 | 600.00006 | 13887923 | -1 | 18133665 | 
j30_21_2.rcp | 6.22498E-4 | 18 | 284 | 6 | 7.23838E-4 | 18 | 284 | 8 | 9.92654E-4 | 18 | 284 | 8 | 7.00357E-4 | 18 | 284 | 8 | 
j30_21_3.rcp | 0.00170815 | 36 | 762 | 11 | 0.001905492 | 36 | 762 | 12 | 0.002342552 | 36 | 762 | 12 | 0.00150014 | 36 | 762 | 13 | 
j30_21_4.rcp | 0.002734752 | 42 | 385 | 27 | 0.003243667 | 42 | 385 | 28 | 0.003794902 | 42 | 385 | 28 | 0.002422414 | 42 | 385 | 37 | 
j30_21_5.rcp | 0.002172281 | 52 | 636 | 42 | 0.00263209 | 52 | 636 | 48 | 0.003278274 | 52 | 636 | 48 | 0.002309529 | 52 | 636 | 47 | 
j30_21_6.rcp | 0.00170465 | 70 | 370 | 39 | 0.001528689 | 70 | 370 | 26 | 0.002041019 | 70 | 370 | 26 | 0.001326783 | 70 | 370 | 30 | 
j30_21_7.rcp | 0.002868274 | 66 | 586 | 35 | 0.003199676 | 66 | 586 | 53 | 0.004447291 | 66 | 586 | 53 | 0.002895995 | 66 | 586 | 75 | 
j30_21_8.rcp | 207.30615 | 3408867 | 394 | 4680906 | 240.61145 | 3408867 | 394 | 5774319 | 336.47623 | 3408867 | 394 | 5647648 | 227.436 | 3408867 | 394 | 7095498 | 
j30_21_9.rcp | 600.00006 | 16668484 | -1 | 7919302 | 600.00006 | 15384366 | -1 | 10781147 | 600.00006 | 11411689 | -1 | 8052382 | 600.00006 | 16594322 | -1 | 12675951 | 
j30_21_10.rcp | 428.09375 | 8379943 | 781 | 12084926 | 547.7507 | 8379943 | 781 | 12467277 | 600.00006 | 7466548 | -1 | 11082670 | 533.79126 | 8379943 | 781 | 13250863 | 
j30_22_1.rcp | 4.66049E-4 | 18 | 352 | 1 | 5.07583E-4 | 18 | 352 | 2 | 6.85856E-4 | 18 | 352 | 2 | 4.07395E-4 | 18 | 352 | 2 | 
j30_22_2.rcp | 2.84024E-4 | 18 | 309 | 0 | 3.6489E-4 | 18 | 309 | 0 | 5.11648E-4 | 18 | 309 | 0 | 3.38346E-4 | 18 | 309 | 0 | 
j30_22_3.rcp | 2.71283E-4 | 18 | 635 | 0 | 3.41801E-4 | 18 | 635 | 0 | 4.73362E-4 | 18 | 635 | 0 | 3.10785E-4 | 18 | 635 | 0 | 
j30_22_4.rcp | 5.21637E-4 | 31 | 328 | 0 | 6.68748E-4 | 31 | 328 | 2 | 9.42169E-4 | 31 | 328 | 2 | 5.70486E-4 | 31 | 328 | 5 | 
j30_22_5.rcp | 3.8556E-4 | 18 | 320 | 2 | 4.94693E-4 | 18 | 320 | 4 | 7.06744E-4 | 18 | 320 | 4 | 4.19049E-4 | 18 | 320 | 8 | 
j30_22_6.rcp | 5.01775E-4 | 18 | 507 | 0 | 6.0411E-4 | 18 | 507 | 2 | 8.23821E-4 | 18 | 507 | 2 | 4.845E-4 | 18 | 507 | 4 | 
j30_22_7.rcp | 0.00134997 | 60 | 334 | 13 | 0.001737889 | 60 | 334 | 16 | 0.002365899 | 60 | 334 | 16 | 0.00157631 | 60 | 334 | 18 | 
j30_22_8.rcp | 2.29914E-4 | 18 | 460 | 0 | 2.75383E-4 | 18 | 460 | 1 | 4.05144E-4 | 18 | 460 | 1 | 2.71027E-4 | 18 | 460 | 1 | 
j30_22_9.rcp | 6.40034E-4 | 36 | 495 | 4 | 7.94766E-4 | 36 | 495 | 4 | 0.001080641 | 36 | 495 | 4 | 7.15491E-4 | 36 | 495 | 7 | 
j30_22_10.rcp | 6.37067E-4 | 36 | 409 | 0 | 8.00875E-4 | 36 | 409 | 0 | 0.001122166 | 36 | 409 | 0 | 7.3237E-4 | 36 | 409 | 0 | 
j30_23_1.rcp | 0.001008202 | 46 | 544 | 0 | 8.6961E-4 | 46 | 544 | 2 | 0.001198799 | 46 | 544 | 2 | 8.13223E-4 | 46 | 544 | 2 | 
j30_23_2.rcp | 3.72843E-4 | 18 | 503 | 0 | 4.8127E-4 | 18 | 503 | 0 | 5.95417E-4 | 18 | 503 | 0 | 4.05525E-4 | 18 | 503 | 0 | 
j30_23_3.rcp | 8.18591E-4 | 36 | 385 | 1 | 9.8232E-4 | 36 | 385 | 3 | 0.00139588 | 36 | 385 | 3 | 0.001842519 | 36 | 385 | 6 | 
j30_23_4.rcp | 0.001786327 | 62 | 461 | 14 | 0.002190332 | 62 | 461 | 25 | 0.003206597 | 62 | 461 | 25 | 0.002130271 | 62 | 461 | 27 | 
j30_23_5.rcp | 8.93942E-4 | 31 | 363 | 3 | 0.001168436 | 31 | 363 | 5 | 0.001429151 | 31 | 363 | 5 | 9.25858E-4 | 31 | 363 | 8 | 
j30_23_6.rcp | 4.50896E-4 | 18 | 302 | 0 | 5.69819E-4 | 18 | 302 | 0 | 7.30823E-4 | 18 | 302 | 0 | 4.59813E-4 | 18 | 302 | 1 | 
j30_23_7.rcp | 0.001677072 | 54 | 535 | 4 | 0.001951014 | 54 | 535 | 7 | 0.002481013 | 54 | 535 | 7 | 0.001525761 | 54 | 535 | 7 | 
j30_23_8.rcp | 2.45553E-4 | 18 | 384 | 0 | 3.04604E-4 | 18 | 384 | 0 | 4.14411E-4 | 18 | 384 | 0 | 2.82226E-4 | 18 | 384 | 0 | 
j30_23_9.rcp | 5.03349E-4 | 18 | 477 | 2 | 6.03069E-4 | 18 | 477 | 5 | 8.52117E-4 | 18 | 477 | 5 | 5.62267E-4 | 18 | 477 | 5 | 
j30_23_10.rcp | 8.32185E-4 | 40 | 518 | 3 | 9.77962E-4 | 40 | 518 | 4 | 0.001375946 | 40 | 518 | 4 | 9.02245E-4 | 40 | 518 | 4 | 
j30_24_1.rcp | 3.17357E-4 | 18 | 432 | 0 | 4.00679E-4 | 18 | 432 | 0 | 5.32546E-4 | 18 | 432 | 0 | 3.47475E-4 | 18 | 432 | 0 | 
j30_24_2.rcp | 8.01648E-4 | 36 | 278 | 0 | 0.001062519 | 36 | 278 | 1 | 0.001401532 | 36 | 278 | 1 | 8.24679E-4 | 36 | 278 | 1 | 
j30_24_3.rcp | 0.001884159 | 54 | 458 | 1 | 0.001765738 | 54 | 458 | 3 | 0.002566782 | 54 | 458 | 3 | 0.001592274 | 54 | 458 | 3 | 
j30_24_4.rcp | 5.77633E-4 | 18 | 411 | 0 | 7.14672E-4 | 18 | 411 | 0 | 9.8028E-4 | 18 | 411 | 0 | 4.56029E-4 | 18 | 411 | 0 | 
j30_24_5.rcp | 8.10191E-4 | 18 | 613 | 0 | 0.001006352 | 18 | 613 | 0 | 0.001259843 | 18 | 613 | 0 | 5.7484E-4 | 18 | 613 | 1 | 
j30_24_6.rcp | 4.61771E-4 | 18 | 465 | 0 | 6.05833E-4 | 18 | 465 | 0 | 7.85452E-4 | 18 | 465 | 0 | 4.76307E-4 | 18 | 465 | 0 | 
j30_24_7.rcp | 4.00336E-4 | 18 | 511 | 1 | 5.13097E-4 | 18 | 511 | 1 | 6.3499E-4 | 18 | 511 | 1 | 4.26522E-4 | 18 | 511 | 1 | 
j30_24_8.rcp | 3.94892E-4 | 18 | 309 | 0 | 4.63777E-4 | 18 | 309 | 0 | 5.80727E-4 | 18 | 309 | 0 | 3.74114E-4 | 18 | 309 | 0 | 
j30_24_9.rcp | 4.97713E-4 | 18 | 508 | 0 | 6.57693E-4 | 18 | 508 | 0 | 5.58549E-4 | 18 | 508 | 0 | 3.78471E-4 | 18 | 508 | 0 | 
j30_24_10.rcp | 4.26801E-4 | 18 | 405 | 0 | 5.56299E-4 | 18 | 405 | 0 | 7.10003E-4 | 18 | 405 | 0 | 4.59572E-4 | 18 | 405 | 0 | 
j30_25_1.rcp | 600.00006 | 12508795 | -1 | 2589494 | 600.00006 | 10927842 | -1 | 3069235 | 600.00006 | 7197470 | -1 | 2128159 | 600.00006 | 12648510 | -1 | 5496084 | 
j30_25_2.rcp | 600.0001 | 10659566 | -1 | 11562208 | 600.00006 | 9115203 | -1 | 11223989 | 600.00006 | 6547628 | -1 | 8041830 | 600.0001 | 11236249 | -1 | 17059469 | 
j30_25_3.rcp | 600.00006 | 9731636 | -1 | 7288503 | 600.0001 | 8422738 | -1 | 10813630 | 600.0002 | 5724314 | -1 | 7380721 | 600.00006 | 12000219 | -1 | 24225843 | 
j30_25_4.rcp | 600.00006 | 13488407 | -1 | 18895204 | 600.00006 | 13426336 | -1 | 9414930 | 600.00006 | 8841476 | -1 | 6177586 | 600.00006 | 13530485 | -1 | 7026739 | 
j30_25_5.rcp | 600.0002 | 5254076 | -1 | 7212949 | 600.00006 | 6090064 | -1 | 7066540 | 600.0023 | 5315956 | -1 | 6169385 | 600.0001 | 10569215 | -1 | 12318781 | 
j30_25_6.rcp | 600.0001 | 7199413 | -1 | 4910619 | 600.0002 | 6755746 | -1 | 6067121 | 600.00006 | 5107066 | -1 | 4580601 | 600.00006 | 8344692 | -1 | 8298165 | 
j30_25_7.rcp | 0.31669626 | 2057 | 762 | 3514 | 0.3969551 | 2057 | 762 | 4087 | 0.5361441 | 2057 | 762 | 4087 | 0.3321123 | 2057 | 762 | 3883 | 
j30_25_8.rcp | 600.00006 | 16610374 | -1 | 14566069 | 600.00006 | 17189688 | -1 | 9791125 | 600.00006 | 12021678 | -1 | 6851943 | 600.00006 | 19207813 | -1 | 11132080 | 
j30_25_9.rcp | 7.6480017 | 87544 | 585 | 23113 | 7.3953314 | 87544 | 585 | 11323 | 11.21847 | 87544 | 585 | 11323 | 7.389482 | 87544 | 585 | 22275 | 
j30_25_10.rcp | 0.004637704 | 81 | 407 | 44 | 0.005327732 | 81 | 407 | 51 | 0.007448947 | 81 | 407 | 51 | 0.004368866 | 81 | 407 | 69 | 
j30_26_1.rcp | 0.012648637 | 67 | 413 | 6 | 0.005891777 | 67 | 413 | 14 | 0.007351995 | 67 | 413 | 14 | 0.004529951 | 67 | 413 | 27 | 
j30_26_2.rcp | 6.5764E-4 | 18 | 353 | 0 | 7.50232E-4 | 18 | 353 | 0 | 0.001089544 | 18 | 353 | 0 | 6.26713E-4 | 18 | 353 | 0 | 
j30_26_3.rcp | 5.64006E-4 | 18 | 738 | 0 | 7.50733E-4 | 18 | 738 | 0 | 0.001068938 | 18 | 738 | 0 | 6.40613E-4 | 18 | 738 | 2 | 
j30_26_4.rcp | 8.30578E-4 | 18 | 421 | 0 | 0.001051225 | 18 | 421 | 1 | 0.001536068 | 18 | 421 | 1 | 0.001855853 | 18 | 421 | 5 | 
j30_26_5.rcp | 0.004918178 | 122 | 436 | 7 | 0.006230052 | 122 | 436 | 9 | 0.008727593 | 122 | 436 | 9 | 0.005301113 | 122 | 436 | 19 | 
j30_26_6.rcp | 8.93091E-4 | 18 | 436 | 1 | 0.001009812 | 18 | 436 | 2 | 0.001477631 | 18 | 436 | 2 | 0.001382715 | 18 | 436 | 3 | 
j30_26_7.rcp | 7.80304E-4 | 18 | 464 | 0 | 0.001095422 | 18 | 464 | 1 | 0.001637826 | 18 | 464 | 1 | 8.80058E-4 | 18 | 464 | 1 | 
j30_26_8.rcp | 0.004518921 | 74 | 216 | 3 | 0.005514625 | 74 | 216 | 12 | 0.008475515 | 74 | 216 | 12 | 0.004517247 | 74 | 216 | 32 | 
j30_26_9.rcp | 0.007247708 | 92 | 387 | 7 | 0.006899312 | 92 | 387 | 17 | 0.010012574 | 92 | 387 | 17 | 0.005927073 | 92 | 387 | 42 | 
j30_26_10.rcp | 600.00024 | 4078799 | -1 | 2 | 600.00006 | 3921057 | -1 | 2130253 | 600.00006 | 2610760 | -1 | 1333572 | 600.0001 | 4329959 | -1 | 4621529 | 
j30_27_1.rcp | 8.12274E-4 | 18 | 354 | 1 | 8.74098E-4 | 18 | 354 | 2 | 0.001252022 | 18 | 354 | 2 | 7.05354E-4 | 18 | 354 | 2 | 
j30_27_2.rcp | 0.001260002 | 18 | 615 | 0 | 0.001618708 | 18 | 615 | 0 | 0.001504962 | 18 | 615 | 0 | 9.63869E-4 | 18 | 615 | 0 | 
j30_27_3.rcp | 0.001016063 | 18 | 276 | 0 | 0.001283335 | 18 | 276 | 0 | 0.001825658 | 18 | 276 | 0 | 9.84482E-4 | 18 | 276 | 1 | 
j30_27_4.rcp | 600.00006 | 8238480 | -1 | 104953 | 600.0001 | 7354384 | -1 | 1869077 | 600.00006 | 4764071 | -1 | 1235723 | 600.0001 | 8842512 | -1 | 2059476 | 
j30_27_5.rcp | 0.001235834 | 36 | 459 | 1 | 0.001503218 | 36 | 459 | 1 | 0.001951699 | 36 | 459 | 1 | 0.001184272 | 36 | 459 | 1 | 
j30_27_6.rcp | 0.001331505 | 36 | 505 | 1 | 0.001636365 | 36 | 505 | 3 | 0.002434381 | 36 | 505 | 3 | 0.001434012 | 36 | 505 | 6 | 
j30_27_7.rcp | 6.35607E-4 | 18 | 360 | 0 | 8.56919E-4 | 18 | 360 | 1 | 0.001215797 | 18 | 360 | 1 | 7.19391E-4 | 18 | 360 | 1 | 
j30_27_8.rcp | 0.002408679 | 56 | 412 | 6 | 0.002765733 | 56 | 412 | 15 | 0.004192565 | 56 | 412 | 15 | 0.002445244 | 56 | 412 | 18 | 
j30_27_9.rcp | 0.001238237 | 40 | 417 | 0 | 0.001423309 | 40 | 417 | 0 | 0.002113685 | 40 | 417 | 0 | 0.001345064 | 40 | 417 | 0 | 
j30_27_10.rcp | 0.003751912 | 72 | 361 | 0 | 0.004284426 | 72 | 361 | 0 | 0.006619887 | 72 | 361 | 0 | 0.004975261 | 72 | 361 | 4 | 
j30_28_1.rcp | 5.38284E-4 | 18 | 347 | 0 | 6.86214E-4 | 18 | 347 | 0 | 0.001007639 | 18 | 347 | 0 | 6.1158E-4 | 18 | 347 | 0 | 
j30_28_2.rcp | 0.001071464 | 36 | 371 | 0 | 0.001382089 | 36 | 371 | 0 | 0.001944656 | 36 | 371 | 0 | 0.001220885 | 36 | 371 | 1 | 
j30_28_3.rcp | 5.94513E-4 | 18 | 402 | 0 | 7.39737E-4 | 18 | 402 | 0 | 0.001108789 | 18 | 402 | 0 | 6.4482E-4 | 18 | 402 | 1 | 
j30_28_4.rcp | 5.58346E-4 | 18 | 314 | 0 | 6.86089E-4 | 18 | 314 | 1 | 0.001036665 | 18 | 314 | 1 | 6.07908E-4 | 18 | 314 | 1 | 
j30_28_5.rcp | 0.001079264 | 36 | 439 | 1 | 0.001270316 | 36 | 439 | 3 | 0.001851557 | 36 | 439 | 3 | 0.001156161 | 36 | 439 | 3 | 
j30_28_6.rcp | 5.69883E-4 | 18 | 446 | 0 | 7.1024E-4 | 18 | 446 | 0 | 0.001024839 | 18 | 446 | 0 | 6.39232E-4 | 18 | 446 | 0 | 
j30_28_7.rcp | 5.36155E-4 | 18 | 311 | 0 | 6.81402E-4 | 18 | 311 | 0 | 0.00101157 | 18 | 311 | 0 | 6.43795E-4 | 18 | 311 | 0 | 
